//ID,Type,Name,Level,Hp
80A60000,KINGDOLLAR_COS_P_DRAGON_127,KINGDOLLAR_COS_P_DRAGON_127,127,114347
81A60000,KINGDOLLAR_COS_P_DRAGON_128,KINGDOLLAR_COS_P_DRAGON_128,128,117524
82A60000,KINGDOLLAR_COS_P_DRAGON_129,KINGDOLLAR_COS_P_DRAGON_129,129,120783
83A60000,KINGDOLLAR_COS_P_DRAGON_130,KINGDOLLAR_COS_P_DRAGON_130,130,500001
84A60000,KINGDOLLAR_COS_P_DRAGON_131,KINGDOLLAR_COS_P_DRAGON_131,131,127552
85A60000,KINGDOLLAR_COS_P_DRAGON_132,KINGDOLLAR_COS_P_DRAGON_132,132,131067
86A60000,KINGDOLLAR_COS_P_DRAGON_133,KINGDOLLAR_COS_P_DRAGON_133,133,134672
87A60000,KINGDOLLAR_COS_P_DRAGON_134,KINGDOLLAR_COS_P_DRAGON_134,134,138368
88A60000,KINGDOLLAR_COS_P_DRAGON_135,KINGDOLLAR_COS_P_DRAGON_135,135,142158
89A60000,KINGDOLLAR_COS_P_DRAGON_136,KINGDOLLAR_COS_P_DRAGON_136,136,146044
8AA60000,KINGDOLLAR_COS_P_DRAGON_137,KINGDOLLAR_COS_P_DRAGON_137,137,150029
8BA60000,KINGDOLLAR_COS_P_DRAGON_138,KINGDOLLAR_COS_P_DRAGON_138,138,154115
8CA60000,KINGDOLLAR_COS_P_DRAGON_139,KINGDOLLAR_COS_P_DRAGON_139,139,158304
8DA60000,KINGDOLLAR_COS_P_DRAGON_140,KINGDOLLAR_COS_P_DRAGON_140,140,162599
8FA60000,KINGDOLLAR_COS_P_DINOSAUR_001,KINGDOLLAR_COS_P_DINOSAUR_001,1,360
90A60000,KINGDOLLAR_COS_P_DINOSAUR_002,KINGDOLLAR_COS_P_DINOSAUR_002,2,441
91A60000,KINGDOLLAR_COS_P_DINOSAUR_003,KINGDOLLAR_COS_P_DINOSAUR_003,3,524
92A60000,KINGDOLLAR_COS_P_DINOSAUR_004,KINGDOLLAR_COS_P_DINOSAUR_004,4,611
93A60000,KINGDOLLAR_COS_P_DINOSAUR_005,KINGDOLLAR_COS_P_DINOSAUR_005,5,701
94A60000,KINGDOLLAR_COS_P_DINOSAUR_006,KINGDOLLAR_COS_P_DINOSAUR_006,6,795
95A60000,KINGDOLLAR_COS_P_DINOSAUR_007,KINGDOLLAR_COS_P_DINOSAUR_007,7,892
96A60000,KINGDOLLAR_COS_P_DINOSAUR_008,KINGDOLLAR_COS_P_DINOSAUR_008,8,992
97A60000,KINGDOLLAR_COS_P_DINOSAUR_009,KINGDOLLAR_COS_P_DINOSAUR_009,9,1097
98A60000,KINGDOLLAR_COS_P_DINOSAUR_010,KINGDOLLAR_COS_P_DINOSAUR_010,10,1205
99A60000,KINGDOLLAR_COS_P_DINOSAUR_011,KINGDOLLAR_COS_P_DINOSAUR_011,11,1317
9AA60000,KINGDOLLAR_COS_P_DINOSAUR_012,KINGDOLLAR_COS_P_DINOSAUR_012,12,1432
9BA60000,KINGDOLLAR_COS_P_DINOSAUR_013,KINGDOLLAR_COS_P_DINOSAUR_013,13,1552
9CA60000,KINGDOLLAR_COS_P_DINOSAUR_014,KINGDOLLAR_COS_P_DINOSAUR_014,14,1677
9DA60000,KINGDOLLAR_COS_P_DINOSAUR_015,KINGDOLLAR_COS_P_DINOSAUR_015,15,1805
9EA60000,KINGDOLLAR_COS_P_DINOSAUR_016,KINGDOLLAR_COS_P_DINOSAUR_016,16,1938
9FA60000,KINGDOLLAR_COS_P_DINOSAUR_017,KINGDOLLAR_COS_P_DINOSAUR_017,17,2076
A0A60000,KINGDOLLAR_COS_P_DINOSAUR_018,KINGDOLLAR_COS_P_DINOSAUR_018,18,2218
A1A60000,KINGDOLLAR_COS_P_DINOSAUR_019,KINGDOLLAR_COS_P_DINOSAUR_019,19,2365
A2A60000,KINGDOLLAR_COS_P_DINOSAUR_020,KINGDOLLAR_COS_P_DINOSAUR_020,20,2517
A3A60000,KINGDOLLAR_COS_P_DINOSAUR_021,KINGDOLLAR_COS_P_DINOSAUR_021,21,2675
A4A60000,KINGDOLLAR_COS_P_DINOSAUR_022,KINGDOLLAR_COS_P_DINOSAUR_022,22,2837
A5A60000,KINGDOLLAR_COS_P_DINOSAUR_023,KINGDOLLAR_COS_P_DINOSAUR_023,23,3005
A6A60000,KINGDOLLAR_COS_P_DINOSAUR_024,KINGDOLLAR_COS_P_DINOSAUR_024,24,3179
A7A60000,KINGDOLLAR_COS_P_DINOSAUR_025,KINGDOLLAR_COS_P_DINOSAUR_025,25,3358
A8A60000,KINGDOLLAR_COS_P_DINOSAUR_026,KINGDOLLAR_COS_P_DINOSAUR_026,26,3544
A9A60000,KINGDOLLAR_COS_P_DINOSAUR_027,KINGDOLLAR_COS_P_DINOSAUR_027,27,3735
AAA60000,KINGDOLLAR_COS_P_DINOSAUR_028,KINGDOLLAR_COS_P_DINOSAUR_028,28,3933
ABA60000,KINGDOLLAR_COS_P_DINOSAUR_029,KINGDOLLAR_COS_P_DINOSAUR_029,29,4137
ACA60000,KINGDOLLAR_COS_P_DINOSAUR_030,KINGDOLLAR_COS_P_DINOSAUR_030,30,4347
ADA60000,KINGDOLLAR_COS_P_DINOSAUR_031,KINGDOLLAR_COS_P_DINOSAUR_031,31,4565
AEA60000,KINGDOLLAR_COS_P_DINOSAUR_032,KINGDOLLAR_COS_P_DINOSAUR_032,32,4789
AFA60000,KINGDOLLAR_COS_P_DINOSAUR_033,KINGDOLLAR_COS_P_DINOSAUR_033,33,5020
B0A60000,KINGDOLLAR_COS_P_DINOSAUR_034,KINGDOLLAR_COS_P_DINOSAUR_034,34,5259
B1A60000,KINGDOLLAR_COS_P_DINOSAUR_035,KINGDOLLAR_COS_P_DINOSAUR_035,35,5506
B2A60000,KINGDOLLAR_COS_P_DINOSAUR_036,KINGDOLLAR_COS_P_DINOSAUR_036,36,5760
B3A60000,KINGDOLLAR_COS_P_DINOSAUR_037,KINGDOLLAR_COS_P_DINOSAUR_037,37,6022
B4A60000,KINGDOLLAR_COS_P_DINOSAUR_038,KINGDOLLAR_COS_P_DINOSAUR_038,38,6292
B5A60000,KINGDOLLAR_COS_P_DINOSAUR_039,KINGDOLLAR_COS_P_DINOSAUR_039,39,6571
B6A60000,KINGDOLLAR_COS_P_DINOSAUR_040,KINGDOLLAR_COS_P_DINOSAUR_040,40,6858
B7A60000,KINGDOLLAR_COS_P_DINOSAUR_041,KINGDOLLAR_COS_P_DINOSAUR_041,41,7154
B8A60000,KINGDOLLAR_COS_P_DINOSAUR_042,KINGDOLLAR_COS_P_DINOSAUR_042,42,7459
B9A60000,KINGDOLLAR_COS_P_DINOSAUR_043,KINGDOLLAR_COS_P_DINOSAUR_043,43,7774
BAA60000,KINGDOLLAR_COS_P_DINOSAUR_044,KINGDOLLAR_COS_P_DINOSAUR_044,44,8098
BBA60000,KINGDOLLAR_COS_P_DINOSAUR_045,KINGDOLLAR_COS_P_DINOSAUR_045,45,8432
BCA60000,KINGDOLLAR_COS_P_DINOSAUR_046,KINGDOLLAR_COS_P_DINOSAUR_046,46,8776
BDA60000,KINGDOLLAR_COS_P_DINOSAUR_047,KINGDOLLAR_COS_P_DINOSAUR_047,47,9131
BEA60000,KINGDOLLAR_COS_P_DINOSAUR_048,KINGDOLLAR_COS_P_DINOSAUR_048,48,9496
BFA60000,KINGDOLLAR_COS_P_DINOSAUR_049,KINGDOLLAR_COS_P_DINOSAUR_049,49,9872
C0A60000,KINGDOLLAR_COS_P_DINOSAUR_050,KINGDOLLAR_COS_P_DINOSAUR_050,50,10260
C1A60000,KINGDOLLAR_COS_P_DINOSAUR_051,KINGDOLLAR_COS_P_DINOSAUR_051,51,10659
C2A60000,KINGDOLLAR_COS_P_DINOSAUR_052,KINGDOLLAR_COS_P_DINOSAUR_052,52,11070
C3A60000,KINGDOLLAR_COS_P_DINOSAUR_053,KINGDOLLAR_COS_P_DINOSAUR_053,53,11493
C4A60000,KINGDOLLAR_COS_P_DINOSAUR_054,KINGDOLLAR_COS_P_DINOSAUR_054,54,11928
C5A60000,KINGDOLLAR_COS_P_DINOSAUR_055,KINGDOLLAR_COS_P_DINOSAUR_055,55,12376
C6A60000,KINGDOLLAR_COS_P_DINOSAUR_056,KINGDOLLAR_COS_P_DINOSAUR_056,56,12838
C7A60000,KINGDOLLAR_COS_P_DINOSAUR_057,KINGDOLLAR_COS_P_DINOSAUR_057,57,13313
C8A60000,KINGDOLLAR_COS_P_DINOSAUR_058,KINGDOLLAR_COS_P_DINOSAUR_058,58,13802
C9A60000,KINGDOLLAR_COS_P_DINOSAUR_059,KINGDOLLAR_COS_P_DINOSAUR_059,59,14305
CAA60000,KINGDOLLAR_COS_P_DINOSAUR_060,KINGDOLLAR_COS_P_DINOSAUR_060,60,14823
CBA60000,KINGDOLLAR_COS_P_DINOSAUR_061,KINGDOLLAR_COS_P_DINOSAUR_061,61,15355
CCA60000,KINGDOLLAR_COS_P_DINOSAUR_062,KINGDOLLAR_COS_P_DINOSAUR_062,62,15903
CDA60000,KINGDOLLAR_COS_P_DINOSAUR_063,KINGDOLLAR_COS_P_DINOSAUR_063,63,16467
CEA60000,KINGDOLLAR_COS_P_DINOSAUR_064,KINGDOLLAR_COS_P_DINOSAUR_064,64,17047
CFA60000,KINGDOLLAR_COS_P_DINOSAUR_065,KINGDOLLAR_COS_P_DINOSAUR_065,65,17644
D0A60000,KINGDOLLAR_COS_P_DINOSAUR_066,KINGDOLLAR_COS_P_DINOSAUR_066,66,18258
D1A60000,KINGDOLLAR_COS_P_DINOSAUR_067,KINGDOLLAR_COS_P_DINOSAUR_067,67,18889
D2A60000,KINGDOLLAR_COS_P_DINOSAUR_068,KINGDOLLAR_COS_P_DINOSAUR_068,68,19538
D3A60000,KINGDOLLAR_COS_P_DINOSAUR_069,KINGDOLLAR_COS_P_DINOSAUR_069,69,20205
D4A60000,KINGDOLLAR_COS_P_DINOSAUR_070,KINGDOLLAR_COS_P_DINOSAUR_070,70,20892
D5A60000,KINGDOLLAR_COS_P_DINOSAUR_071,KINGDOLLAR_COS_P_DINOSAUR_071,71,21598
D6A60000,KINGDOLLAR_COS_P_DINOSAUR_072,KINGDOLLAR_COS_P_DINOSAUR_072,72,22323
D7A60000,KINGDOLLAR_COS_P_DINOSAUR_073,KINGDOLLAR_COS_P_DINOSAUR_073,73,23069
D8A60000,KINGDOLLAR_COS_P_DINOSAUR_074,KINGDOLLAR_COS_P_DINOSAUR_074,74,23836
D9A60000,KINGDOLLAR_COS_P_DINOSAUR_075,KINGDOLLAR_COS_P_DINOSAUR_075,75,24625
DAA60000,KINGDOLLAR_COS_P_DINOSAUR_076,KINGDOLLAR_COS_P_DINOSAUR_076,76,25435
DBA60000,KINGDOLLAR_COS_P_DINOSAUR_077,KINGDOLLAR_COS_P_DINOSAUR_077,77,26268
DCA60000,KINGDOLLAR_COS_P_DINOSAUR_078,KINGDOLLAR_COS_P_DINOSAUR_078,78,27124
DDA60000,KINGDOLLAR_COS_P_DINOSAUR_079,KINGDOLLAR_COS_P_DINOSAUR_079,79,28004
DEA60000,KINGDOLLAR_COS_P_DINOSAUR_080,KINGDOLLAR_COS_P_DINOSAUR_080,80,28908
DFA60000,KINGDOLLAR_COS_P_DINOSAUR_081,KINGDOLLAR_COS_P_DINOSAUR_081,81,29838
E0A60000,KINGDOLLAR_COS_P_DINOSAUR_082,KINGDOLLAR_COS_P_DINOSAUR_082,82,30792
E1A60000,KINGDOLLAR_COS_P_DINOSAUR_083,KINGDOLLAR_COS_P_DINOSAUR_083,83,31774
E2A60000,KINGDOLLAR_COS_P_DINOSAUR_084,KINGDOLLAR_COS_P_DINOSAUR_084,84,32782
E3A60000,KINGDOLLAR_COS_P_DINOSAUR_085,KINGDOLLAR_COS_P_DINOSAUR_085,85,33817
E4A60000,KINGDOLLAR_COS_P_DINOSAUR_086,KINGDOLLAR_COS_P_DINOSAUR_086,86,34881
E5A60000,KINGDOLLAR_COS_P_DINOSAUR_087,KINGDOLLAR_COS_P_DINOSAUR_087,87,35974
E6A60000,KINGDOLLAR_COS_P_DINOSAUR_088,KINGDOLLAR_COS_P_DINOSAUR_088,88,37097
E7A60000,KINGDOLLAR_COS_P_DINOSAUR_089,KINGDOLLAR_COS_P_DINOSAUR_089,89,38250
E8A60000,KINGDOLLAR_COS_P_DINOSAUR_090,KINGDOLLAR_COS_P_DINOSAUR_090,90,39434
E9A60000,KINGDOLLAR_COS_P_DINOSAUR_091,KINGDOLLAR_COS_P_DINOSAUR_091,91,40651
EAA60000,KINGDOLLAR_COS_P_DINOSAUR_092,KINGDOLLAR_COS_P_DINOSAUR_092,92,41901
EBA60000,KINGDOLLAR_COS_P_DINOSAUR_093,KINGDOLLAR_COS_P_DINOSAUR_093,93,43184
ECA60000,KINGDOLLAR_COS_P_DINOSAUR_094,KINGDOLLAR_COS_P_DINOSAUR_094,94,44501
EDA60000,KINGDOLLAR_COS_P_DINOSAUR_095,KINGDOLLAR_COS_P_DINOSAUR_095,95,45855
EEA60000,KINGDOLLAR_COS_P_DINOSAUR_096,KINGDOLLAR_COS_P_DINOSAUR_096,96,47244
EFA60000,KINGDOLLAR_COS_P_DINOSAUR_097,KINGDOLLAR_COS_P_DINOSAUR_097,97,48671
F0A60000,KINGDOLLAR_COS_P_DINOSAUR_098,KINGDOLLAR_COS_P_DINOSAUR_098,98,50136
F1A60000,KINGDOLLAR_COS_P_DINOSAUR_099,KINGDOLLAR_COS_P_DINOSAUR_099,99,51640
F2A60000,KINGDOLLAR_COS_P_DINOSAUR_100,KINGDOLLAR_COS_P_DINOSAUR_100,100,53184
F3A60000,KINGDOLLAR_COS_P_DINOSAUR_101,KINGDOLLAR_COS_P_DINOSAUR_101,101,54770
F4A60000,KINGDOLLAR_COS_P_DINOSAUR_102,KINGDOLLAR_COS_P_DINOSAUR_102,102,56397
F5A60000,KINGDOLLAR_COS_P_DINOSAUR_103,KINGDOLLAR_COS_P_DINOSAUR_103,103,58068
F6A60000,KINGDOLLAR_COS_P_DINOSAUR_104,KINGDOLLAR_COS_P_DINOSAUR_104,104,59782
F7A60000,KINGDOLLAR_COS_P_DINOSAUR_105,KINGDOLLAR_COS_P_DINOSAUR_105,105,61543
F8A60000,KINGDOLLAR_COS_P_DINOSAUR_106,KINGDOLLAR_COS_P_DINOSAUR_106,106,63350
F9A60000,KINGDOLLAR_COS_P_DINOSAUR_107,KINGDOLLAR_COS_P_DINOSAUR_107,107,65204
FAA60000,KINGDOLLAR_COS_P_DINOSAUR_108,KINGDOLLAR_COS_P_DINOSAUR_108,108,67107
FBA60000,KINGDOLLAR_COS_P_DINOSAUR_109,KINGDOLLAR_COS_P_DINOSAUR_109,109,69060
FCA60000,KINGDOLLAR_COS_P_DINOSAUR_110,KINGDOLLAR_COS_P_DINOSAUR_110,110,71065
FDA60000,KINGDOLLAR_COS_P_DINOSAUR_111,KINGDOLLAR_COS_P_DINOSAUR_111,111,73122
FEA60000,KINGDOLLAR_COS_P_DINOSAUR_112,KINGDOLLAR_COS_P_DINOSAUR_112,112,75233
FFA60000,KINGDOLLAR_COS_P_DINOSAUR_113,KINGDOLLAR_COS_P_DINOSAUR_113,113,77399
00A70000,KINGDOLLAR_COS_P_DINOSAUR_114,KINGDOLLAR_COS_P_DINOSAUR_114,114,79622
01A70000,KINGDOLLAR_COS_P_DINOSAUR_115,KINGDOLLAR_COS_P_DINOSAUR_115,115,81903
02A70000,KINGDOLLAR_COS_P_DINOSAUR_116,KINGDOLLAR_COS_P_DINOSAUR_116,116,84243
03A70000,KINGDOLLAR_COS_P_DINOSAUR_117,KINGDOLLAR_COS_P_DINOSAUR_117,117,86644
04A70000,KINGDOLLAR_COS_P_DINOSAUR_118,KINGDOLLAR_COS_P_DINOSAUR_118,118,89107
05A70000,KINGDOLLAR_COS_P_DINOSAUR_119,KINGDOLLAR_COS_P_DINOSAUR_119,119,91634
06A70000,KINGDOLLAR_COS_P_DINOSAUR_120,KINGDOLLAR_COS_P_DINOSAUR_120,120,94227
07A70000,KINGDOLLAR_COS_P_DINOSAUR_121,KINGDOLLAR_COS_P_DINOSAUR_121,121,96886
08A70000,KINGDOLLAR_COS_P_DINOSAUR_122,KINGDOLLAR_COS_P_DINOSAUR_122,122,99615
09A70000,KINGDOLLAR_COS_P_DINOSAUR_123,KINGDOLLAR_COS_P_DINOSAUR_123,123,102413
0AA70000,KINGDOLLAR_COS_P_DINOSAUR_124,KINGDOLLAR_COS_P_DINOSAUR_124,124,105284
0BA70000,KINGDOLLAR_COS_P_DINOSAUR_125,KINGDOLLAR_COS_P_DINOSAUR_125,125,108229
0CA70000,KINGDOLLAR_COS_P_DINOSAUR_126,KINGDOLLAR_COS_P_DINOSAUR_126,126,111249
0DA70000,KINGDOLLAR_COS_P_DINOSAUR_127,KINGDOLLAR_COS_P_DINOSAUR_127,127,114347
0EA70000,KINGDOLLAR_COS_P_DINOSAUR_128,KINGDOLLAR_COS_P_DINOSAUR_128,128,117524
0FA70000,KINGDOLLAR_COS_P_DINOSAUR_129,KINGDOLLAR_COS_P_DINOSAUR_129,129,120783
10A70000,KINGDOLLAR_COS_P_DINOSAUR_130,KINGDOLLAR_COS_P_DINOSAUR_130,130,500001
11A70000,KINGDOLLAR_COS_P_DINOSAUR_131,KINGDOLLAR_COS_P_DINOSAUR_131,131,127552
12A70000,KINGDOLLAR_COS_P_DINOSAUR_132,KINGDOLLAR_COS_P_DINOSAUR_132,132,131067
13A70000,KINGDOLLAR_COS_P_DINOSAUR_133,KINGDOLLAR_COS_P_DINOSAUR_133,133,134672
14A70000,KINGDOLLAR_COS_P_DINOSAUR_134,KINGDOLLAR_COS_P_DINOSAUR_134,134,138368
15A70000,KINGDOLLAR_COS_P_DINOSAUR_135,KINGDOLLAR_COS_P_DINOSAUR_135,135,142158
16A70000,KINGDOLLAR_COS_P_DINOSAUR_136,KINGDOLLAR_COS_P_DINOSAUR_136,136,146044
17A70000,KINGDOLLAR_COS_P_DINOSAUR_137,KINGDOLLAR_COS_P_DINOSAUR_137,137,150029
18A70000,KINGDOLLAR_COS_P_DINOSAUR_138,KINGDOLLAR_COS_P_DINOSAUR_138,138,154115
19A70000,KINGDOLLAR_COS_P_DINOSAUR_139,KINGDOLLAR_COS_P_DINOSAUR_139,139,158304
1BA70000,KINGDOLLAR_COS_P_DINOSAUR_140,KINGDOLLAR_COS_P_DINOSAUR_140,140,162599
1DA70000,KINGDOLLAR_COS_P_OSTRICH_001,KINGDOLLAR_COS_P_OSTRICH_001,1,360
1EA70000,KINGDOLLAR_COS_P_OSTRICH_002,KINGDOLLAR_COS_P_OSTRICH_002,2,441
1FA70000,KINGDOLLAR_COS_P_OSTRICH_003,KINGDOLLAR_COS_P_OSTRICH_003,3,524
20A70000,KINGDOLLAR_COS_P_OSTRICH_004,KINGDOLLAR_COS_P_OSTRICH_004,4,611
21A70000,KINGDOLLAR_COS_P_OSTRICH_005,KINGDOLLAR_COS_P_OSTRICH_005,5,701
22A70000,KINGDOLLAR_COS_P_OSTRICH_006,KINGDOLLAR_COS_P_OSTRICH_006,6,795
23A70000,KINGDOLLAR_COS_P_OSTRICH_007,KINGDOLLAR_COS_P_OSTRICH_007,7,892
24A70000,KINGDOLLAR_COS_P_OSTRICH_008,KINGDOLLAR_COS_P_OSTRICH_008,8,992
25A70000,KINGDOLLAR_COS_P_OSTRICH_009,KINGDOLLAR_COS_P_OSTRICH_009,9,1097
26A70000,KINGDOLLAR_COS_P_OSTRICH_010,KINGDOLLAR_COS_P_OSTRICH_010,10,1205
27A70000,KINGDOLLAR_COS_P_OSTRICH_011,KINGDOLLAR_COS_P_OSTRICH_011,11,1317
28A70000,KINGDOLLAR_COS_P_OSTRICH_012,KINGDOLLAR_COS_P_OSTRICH_012,12,1432
29A70000,KINGDOLLAR_COS_P_OSTRICH_013,KINGDOLLAR_COS_P_OSTRICH_013,13,1552
2AA70000,KINGDOLLAR_COS_P_OSTRICH_014,KINGDOLLAR_COS_P_OSTRICH_014,14,1677
2BA70000,KINGDOLLAR_COS_P_OSTRICH_015,KINGDOLLAR_COS_P_OSTRICH_015,15,1805
2CA70000,KINGDOLLAR_COS_P_OSTRICH_016,KINGDOLLAR_COS_P_OSTRICH_016,16,1938
2DA70000,KINGDOLLAR_COS_P_OSTRICH_017,KINGDOLLAR_COS_P_OSTRICH_017,17,2076
2EA70000,KINGDOLLAR_COS_P_OSTRICH_018,KINGDOLLAR_COS_P_OSTRICH_018,18,2218
2FA70000,KINGDOLLAR_COS_P_OSTRICH_019,KINGDOLLAR_COS_P_OSTRICH_019,19,2365
30A70000,KINGDOLLAR_COS_P_OSTRICH_020,KINGDOLLAR_COS_P_OSTRICH_020,20,2517
31A70000,KINGDOLLAR_COS_P_OSTRICH_021,KINGDOLLAR_COS_P_OSTRICH_021,21,2675
32A70000,KINGDOLLAR_COS_P_OSTRICH_022,KINGDOLLAR_COS_P_OSTRICH_022,22,2837
33A70000,KINGDOLLAR_COS_P_OSTRICH_023,KINGDOLLAR_COS_P_OSTRICH_023,23,3005
34A70000,KINGDOLLAR_COS_P_OSTRICH_024,KINGDOLLAR_COS_P_OSTRICH_024,24,3179
35A70000,KINGDOLLAR_COS_P_OSTRICH_025,KINGDOLLAR_COS_P_OSTRICH_025,25,3358
36A70000,KINGDOLLAR_COS_P_OSTRICH_026,KINGDOLLAR_COS_P_OSTRICH_026,26,3544
37A70000,KINGDOLLAR_COS_P_OSTRICH_027,KINGDOLLAR_COS_P_OSTRICH_027,27,3735
38A70000,KINGDOLLAR_COS_P_OSTRICH_028,KINGDOLLAR_COS_P_OSTRICH_028,28,3933
39A70000,KINGDOLLAR_COS_P_OSTRICH_029,KINGDOLLAR_COS_P_OSTRICH_029,29,4137
3AA70000,KINGDOLLAR_COS_P_OSTRICH_030,KINGDOLLAR_COS_P_OSTRICH_030,30,4347
3BA70000,KINGDOLLAR_COS_P_OSTRICH_031,KINGDOLLAR_COS_P_OSTRICH_031,31,4565
3CA70000,KINGDOLLAR_COS_P_OSTRICH_032,KINGDOLLAR_COS_P_OSTRICH_032,32,4789
3DA70000,KINGDOLLAR_COS_P_OSTRICH_033,KINGDOLLAR_COS_P_OSTRICH_033,33,5020
3EA70000,KINGDOLLAR_COS_P_OSTRICH_034,KINGDOLLAR_COS_P_OSTRICH_034,34,5259
3FA70000,KINGDOLLAR_COS_P_OSTRICH_035,KINGDOLLAR_COS_P_OSTRICH_035,35,5506
40A70000,KINGDOLLAR_COS_P_OSTRICH_036,KINGDOLLAR_COS_P_OSTRICH_036,36,5760
41A70000,KINGDOLLAR_COS_P_OSTRICH_037,KINGDOLLAR_COS_P_OSTRICH_037,37,6022
42A70000,KINGDOLLAR_COS_P_OSTRICH_038,KINGDOLLAR_COS_P_OSTRICH_038,38,6292
43A70000,KINGDOLLAR_COS_P_OSTRICH_039,KINGDOLLAR_COS_P_OSTRICH_039,39,6571
44A70000,KINGDOLLAR_COS_P_OSTRICH_040,KINGDOLLAR_COS_P_OSTRICH_040,40,6858
45A70000,KINGDOLLAR_COS_P_OSTRICH_041,KINGDOLLAR_COS_P_OSTRICH_041,41,7154
46A70000,KINGDOLLAR_COS_P_OSTRICH_042,KINGDOLLAR_COS_P_OSTRICH_042,42,7459
47A70000,KINGDOLLAR_COS_P_OSTRICH_043,KINGDOLLAR_COS_P_OSTRICH_043,43,7774
48A70000,KINGDOLLAR_COS_P_OSTRICH_044,KINGDOLLAR_COS_P_OSTRICH_044,44,8098
49A70000,KINGDOLLAR_COS_P_OSTRICH_045,KINGDOLLAR_COS_P_OSTRICH_045,45,8432
4AA70000,KINGDOLLAR_COS_P_OSTRICH_046,KINGDOLLAR_COS_P_OSTRICH_046,46,8776
4BA70000,KINGDOLLAR_COS_P_OSTRICH_047,KINGDOLLAR_COS_P_OSTRICH_047,47,9131
4CA70000,KINGDOLLAR_COS_P_OSTRICH_048,KINGDOLLAR_COS_P_OSTRICH_048,48,9496
4DA70000,KINGDOLLAR_COS_P_OSTRICH_049,KINGDOLLAR_COS_P_OSTRICH_049,49,9872
4EA70000,KINGDOLLAR_COS_P_OSTRICH_050,KINGDOLLAR_COS_P_OSTRICH_050,50,10260
4FA70000,KINGDOLLAR_COS_P_OSTRICH_051,KINGDOLLAR_COS_P_OSTRICH_051,51,10659
50A70000,KINGDOLLAR_COS_P_OSTRICH_052,KINGDOLLAR_COS_P_OSTRICH_052,52,11070
51A70000,KINGDOLLAR_COS_P_OSTRICH_053,KINGDOLLAR_COS_P_OSTRICH_053,53,11493
52A70000,KINGDOLLAR_COS_P_OSTRICH_054,KINGDOLLAR_COS_P_OSTRICH_054,54,11928
53A70000,KINGDOLLAR_COS_P_OSTRICH_055,KINGDOLLAR_COS_P_OSTRICH_055,55,12376
54A70000,KINGDOLLAR_COS_P_OSTRICH_056,KINGDOLLAR_COS_P_OSTRICH_056,56,12838
55A70000,KINGDOLLAR_COS_P_OSTRICH_057,KINGDOLLAR_COS_P_OSTRICH_057,57,13313
56A70000,KINGDOLLAR_COS_P_OSTRICH_058,KINGDOLLAR_COS_P_OSTRICH_058,58,13802
57A70000,KINGDOLLAR_COS_P_OSTRICH_059,KINGDOLLAR_COS_P_OSTRICH_059,59,14305
58A70000,KINGDOLLAR_COS_P_OSTRICH_060,KINGDOLLAR_COS_P_OSTRICH_060,60,14823
59A70000,KINGDOLLAR_COS_P_OSTRICH_061,KINGDOLLAR_COS_P_OSTRICH_061,61,15355
5AA70000,KINGDOLLAR_COS_P_OSTRICH_062,KINGDOLLAR_COS_P_OSTRICH_062,62,15903
5BA70000,KINGDOLLAR_COS_P_OSTRICH_063,KINGDOLLAR_COS_P_OSTRICH_063,63,16467
5CA70000,KINGDOLLAR_COS_P_OSTRICH_064,KINGDOLLAR_COS_P_OSTRICH_064,64,17047
5DA70000,KINGDOLLAR_COS_P_OSTRICH_065,KINGDOLLAR_COS_P_OSTRICH_065,65,17644
5EA70000,KINGDOLLAR_COS_P_OSTRICH_066,KINGDOLLAR_COS_P_OSTRICH_066,66,18258
5FA70000,KINGDOLLAR_COS_P_OSTRICH_067,KINGDOLLAR_COS_P_OSTRICH_067,67,18889
60A70000,KINGDOLLAR_COS_P_OSTRICH_068,KINGDOLLAR_COS_P_OSTRICH_068,68,19538
61A70000,KINGDOLLAR_COS_P_OSTRICH_069,KINGDOLLAR_COS_P_OSTRICH_069,69,20205
62A70000,KINGDOLLAR_COS_P_OSTRICH_070,KINGDOLLAR_COS_P_OSTRICH_070,70,20892
63A70000,KINGDOLLAR_COS_P_OSTRICH_071,KINGDOLLAR_COS_P_OSTRICH_071,71,21598
64A70000,KINGDOLLAR_COS_P_OSTRICH_072,KINGDOLLAR_COS_P_OSTRICH_072,72,22323
65A70000,KINGDOLLAR_COS_P_OSTRICH_073,KINGDOLLAR_COS_P_OSTRICH_073,73,23069
66A70000,KINGDOLLAR_COS_P_OSTRICH_074,KINGDOLLAR_COS_P_OSTRICH_074,74,23836
67A70000,KINGDOLLAR_COS_P_OSTRICH_075,KINGDOLLAR_COS_P_OSTRICH_075,75,24625
68A70000,KINGDOLLAR_COS_P_OSTRICH_076,KINGDOLLAR_COS_P_OSTRICH_076,76,25435
69A70000,KINGDOLLAR_COS_P_OSTRICH_077,KINGDOLLAR_COS_P_OSTRICH_077,77,26268
6AA70000,KINGDOLLAR_COS_P_OSTRICH_078,KINGDOLLAR_COS_P_OSTRICH_078,78,27124
6BA70000,KINGDOLLAR_COS_P_OSTRICH_079,KINGDOLLAR_COS_P_OSTRICH_079,79,28004
6CA70000,KINGDOLLAR_COS_P_OSTRICH_080,KINGDOLLAR_COS_P_OSTRICH_080,80,28908
