//ID,Type,Name,Level,Stack,Durability
8C8B0000,ITEM_QNO_FW_RS2_005_1,ITEM_QNO_FW_RS2_005_1,0,250,0
8D8B0000,ITEM_QNO_FW_RS2_006_1,ITEM_QNO_FW_RS2_006_1,0,250,0
8E8B0000,ITEM_QNO_FW_RS2_007_1,ITEM_QNO_FW_RS2_007_1,0,250,0
8F8B0000,ITEM_QNO_FW_RS2_008_1,ITEM_QNO_FW_RS2_008_1,0,250,0
908B0000,ITEM_QNO_FW_RS2_009_1,ITEM_QNO_FW_RS2_009_1,0,250,0
918B0000,ITEM_QNO_FW_RS2_010_1,ITEM_QNO_FW_RS2_010_1,0,250,0
928B0000,ITEM_ETC_E060607_WORLDCUP_G_RUSSIA,ITEM_ETC_E060607_WORLDCUP_G_RUSSIA,0,50,0
938B0000,ITEM_ETC_E060607_WORLDCUP_O_RUSSIA,ITEM_ETC_E060607_WORLDCUP_O_RUSSIA,0,50,0
948B0000,ITEM_ETC_E060607_WORLDCUP_A_RUSSIA,ITEM_ETC_E060607_WORLDCUP_A_RUSSIA,0,50,0
958B0000,ITEM_ETC_E060607_WORLDCUP_L_RUSSIA,ITEM_ETC_E060607_WORLDCUP_L_RUSSIA,0,50,0
968B0000,ITEM_ETC_E100603_LOVE_L,ITEM_ETC_E100603_LOVE_L,0,50,0
978B0000,ITEM_ETC_E100603_LOVE_O,ITEM_ETC_E100603_LOVE_O,0,50,0
988B0000,ITEM_ETC_E100603_LOVE_V,ITEM_ETC_E100603_LOVE_V,0,50,0
998B0000,ITEM_ETC_E100603_LOVE_E,ITEM_ETC_E100603_LOVE_E,0,50,0
9A8B0000,ITEM_ETC_EVENT_GIFTBOX,ITEM_ETC_EVENT_GIFTBOX,0,10,0
9B8B0000,ITEM_EVENT_20EXP,ITEM_EVENT_20EXP,0,10,0
9C8B0000,ITEM_EVENT_AVATAR_M_PIRATECREW_HAT_2,ITEM_EVENT_AVATAR_M_PIRATECREW_HAT_2,0,1,0
9D8B0000,ITEM_EVENT_AVATAR_W_PIRATECREW_HAT_2,ITEM_EVENT_AVATAR_W_PIRATECREW_HAT_2,0,1,0
9E8B0000,ITEM_EVENT_AVATAR_M_EARTHSPIRIT_HAT,ITEM_EVENT_AVATAR_M_EARTHSPIRIT_HAT,0,1,0
9F8B0000,ITEM_EVENT_AVATAR_W_EARTHSPIRIT_HAT,ITEM_EVENT_AVATAR_W_EARTHSPIRIT_HAT,0,1,0
A08B0000,ITEM_EVENT_AVATAR_M_PIRATECREW_2,ITEM_EVENT_AVATAR_M_PIRATECREW_2,0,1,0
A18B0000,ITEM_EVENT_AVATAR_W_PIRATECREW_2,ITEM_EVENT_AVATAR_W_PIRATECREW_2,0,1,0
A28B0000,ITEM_EVENT_AVATAR_M_EARTHSPIRIT,ITEM_EVENT_AVATAR_M_EARTHSPIRIT,0,1,0
A38B0000,ITEM_EVENT_AVATAR_W_EARTHSPIRIT,ITEM_EVENT_AVATAR_W_EARTHSPIRIT,0,1,0
A48B0000,ITEM_EVENT_AVATAR_M_EARTHSPIRIT_ATTACH,ITEM_EVENT_AVATAR_M_EARTHSPIRIT_ATTACH,0,1,0
A58B0000,ITEM_EVENT_AVATAR_W_EARTHSPIRIT_ATTACH,ITEM_EVENT_AVATAR_W_EARTHSPIRIT_ATTACH,0,1,0
A68B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_01,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_01,0,1,0
A78B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_02,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_02,0,1,0
A88B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_03,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_03,0,1,0
A98B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_04,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_04,0,1,0
AA8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_05,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_05,0,1,0
AB8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_06,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_06,0,1,0
AC8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_07,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_07,0,1,0
AD8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_08,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_08,0,1,0
AE8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_09,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_09,0,1,0
AF8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_10,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_10,0,1,0
B08B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_11,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_11,0,1,0
B18B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_12,ITEM_EVENT_ARCHEMY_MAGICSTONE_ASTRAL_12,0,1,0
B28B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_01,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_01,0,1,0
B38B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_02,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_02,0,1,0
B48B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_03,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_03,0,1,0
B58B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_04,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_04,0,1,0
B68B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_05,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_05,0,1,0
B78B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_06,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_06,0,1,0
B88B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_07,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_07,0,1,0
B98B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_08,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_08,0,1,0
BA8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_09,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_09,0,1,0
BB8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_10,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_10,0,1,0
BC8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_11,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_11,0,1,0
BD8B0000,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_12,ITEM_EVENT_ARCHEMY_MAGICSTONE_ATHANASIA_12,0,1,0
BE8B0000,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_WEAPON_B,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_WEAPON_B,0,1,0
BF8B0000,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_SHIELD_B,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_SHIELD_B,0,1,0
C08B0000,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_ARMOR_B,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_ARMOR_B,0,1,0
C18B0000,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_B,ITEM_EVENT_ARCHEMY_REINFORCE_RECIPE_ACCESSARY_B,0,1,0
C28B0000,ITEM_EVENT_ARCHEMY_POTION_SPEED_11,ITEM_EVENT_ARCHEMY_POTION_SPEED_11,0,10,0
228C0000,ITEM_EVENT_PET_GROWTH_POTION,ITEM_EVENT_PET_GROWTH_POTION,5,10,0
238C0000,ITEM_EVENT_E100428_TICKET,ITEM_EVENT_E100428_TICKET,0,100,0
248C0000,ITEM_ETC_EVENT_WORLDCUP_M_CHEER_TICKET,ITEM_ETC_EVENT_WORLDCUP_M_CHEER_TICKET,0,10,0
258C0000,ITEM_ETC_EVENT_WORLDCUP_W_CHEER_TICKET,ITEM_ETC_EVENT_WORLDCUP_W_CHEER_TICKET,0,10,0
268C0000,ITEM_ETC_SIEGE_DAMAGE_UP,ITEM_ETC_SIEGE_DAMAGE_UP,0,5,0
278C0000,ITEM_ETC_SIEGE_DEFENSE_UP,ITEM_ETC_SIEGE_DEFENSE_UP,0,5,0
288C0000,ITEM_ETC_SIEGE_SPEED_UP,ITEM_ETC_SIEGE_SPEED_UP,0,5,0
298C0000,ITEM_ETC_SIEGE_EVATION_SCROLL,ITEM_ETC_SIEGE_EVATION_SCROLL,0,5,0
2A8C0000,ITEM_ETC_SIEGE_HIT_SCROLL,ITEM_ETC_SIEGE_HIT_SCROLL,0,5,0
2B8C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_35_50_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_TOGUI_35_50_LEVEL_1,0,1,0
2C8C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_35_50_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_TOGUI_35_50_LEVEL_2,0,1,0
2D8C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_51_60_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_TOGUI_51_60_LEVEL_1,0,1,0
2E8C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_51_60_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_TOGUI_51_60_LEVEL_2,0,1,0
2F8C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_61_70_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_TOGUI_61_70_LEVEL_1,0,1,0
308C0000,ITEM_ETC_TELEPORT_HOLE_TOGUI_61_70_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_TOGUI_61_70_LEVEL_2,0,1,0
318C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_1,0,1,0
328C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_2,0,1,0
338C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_3,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_3,0,1,0
348C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_4,ITEM_ETC_TELEPORT_HOLE_FLAME_71_80_LEVEL_4,0,1,0
358C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_1,0,1,0
368C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_2,0,1,0
378C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_3,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_3,0,1,0
388C0000,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_4,ITEM_ETC_TELEPORT_HOLE_FLAME_81_90_LEVEL_4,0,1,0
398C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_1,0,1,0
3A8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_2,0,1,0
3B8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_3,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_3,0,1,0
3C8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_4,ITEM_ETC_TELEPORT_HOLE_WRECK_91_100_LEVEL_4,0,1,0
3D8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_1,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_1,0,1,0
3E8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_2,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_2,0,1,0
3F8C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_3,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_3,0,1,0
408C0000,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_4,ITEM_ETC_TELEPORT_HOLE_WRECK_100_110_LEVEL_4,0,1,0
A28E0000,ITEM_COS_P_GHOST_SCROLL,ITEM_COS_P_GHOST_SCROLL,5,1,0
A38E0000,ITEM_EVENT_COS_P_GHOST_SCROLL,ITEM_EVENT_COS_P_GHOST_SCROLL,5,1,0
A48E0000,ITEM_EVENT_CHANGE_NAME,ITEM_EVENT_CHANGE_NAME,0,1,0
A58E0000,ITEM_EVENT_CHANGE_GUILD,ITEM_EVENT_CHANGE_GUILD,0,1,0
A68E0000,ITEM_EVENT_INDULGENCE,ITEM_EVENT_INDULGENCE,0,10,0
8E8F0000,ITEM_MALL_AVATAR_M_NEWDEVIL_HAT,ITEM_MALL_AVATAR_M_NEWDEVIL_HAT,0,1,0
8F8F0000,ITEM_MALL_AVATAR_W_NEWDEVIL_HAT,ITEM_MALL_AVATAR_W_NEWDEVIL_HAT,0,1,0
908F0000,ITEM_MALL_AVATAR_M_NEWDEVIL,ITEM_MALL_AVATAR_M_NEWDEVIL,0,1,0
918F0000,ITEM_MALL_AVATAR_W_NEWDEVIL,ITEM_MALL_AVATAR_W_NEWDEVIL,0,1,0
928F0000,ITEM_EVENT_PREMIUM_VIETNAM_GOLDTIME_PLUS,ITEM_EVENT_PREMIUM_VIETNAM_GOLDTIME_PLUS,0,1,0
938F0000,ITEM_EVENT_COS_P_GOLDPIG_SCROLL,ITEM_EVENT_COS_P_GOLDPIG_SCROLL,5,1,0
948F0000,ITEM_EVENT_COS_P_PINKPIG_SCROLL,ITEM_EVENT_COS_P_PINKPIG_SCROLL,5,1,0
958F0000,ITEM_EVENT_COS_P_WINTER_SNOWMAN_SCROLL,ITEM_EVENT_COS_P_WINTER_SNOWMAN_SCROLL,5,1,0
968F0000,ITEM_ETC_E100630_VIETNAM_2,ITEM_ETC_E100630_VIETNAM_2,0,50,0
978F0000,ITEM_ETC_E100630_VIETNAM_9,ITEM_ETC_E100630_VIETNAM_9,0,50,0
988F0000,ITEM_ETC_E100630_VIETNAM_FLAG,ITEM_ETC_E100630_VIETNAM_FLAG,0,50,0
998F0000,ITEM_EVENT_AVATAR_M_NEWDEVIL_HAT,ITEM_EVENT_AVATAR_M_NEWDEVIL_HAT,0,1,0
9A8F0000,ITEM_EVENT_AVATAR_W_NEWDEVIL_HAT,ITEM_EVENT_AVATAR_W_NEWDEVIL_HAT,0,1,0
9B8F0000,ITEM_EVENT_AVATAR_M_NEWDEVIL,ITEM_EVENT_AVATAR_M_NEWDEVIL,0,1,0
9C8F0000,ITEM_EVENT_AVATAR_W_NEWDEVIL,ITEM_EVENT_AVATAR_W_NEWDEVIL,0,1,0
9F8F0000,ITEM_EVENT_HP_SUPERSET_3_BAG_1SET,ITEM_EVENT_HP_SUPERSET_3_BAG_1SET,0,1000,0
A08F0000,ITEM_EVENT_MP_SUPERSET_3_BAG_1SET,ITEM_EVENT_MP_SUPERSET_3_BAG_1SET,0,1000,0
A18F0000,ITEM_EVENT_RENT_CAMPAIGN_GOLD_TIME_7D,ITEM_EVENT_RENT_CAMPAIGN_GOLD_TIME_7D,0,1,0
A28F0000,ITEM_EVENT_RENT_CAMPAIGN_SKILL_GOLD_TIME_7D,ITEM_EVENT_RENT_CAMPAIGN_SKILL_GOLD_TIME_7D,0,1,0
A38F0000,ITEM_EVENT_RENT_SKILLPOINT_SCROLL,ITEM_EVENT_RENT_SKILLPOINT_SCROLL,0,10,0
A48F0000,ITEM_EVENT_RENT_REVERSE_RETURN_SCROLL,ITEM_EVENT_RENT_REVERSE_RETURN_SCROLL,0,50,0
A58F0000,ITEM_EVENT_RENT_NASRUN_EXTENSION,ITEM_EVENT_RENT_NASRUN_EXTENSION,5,1,0
A68F0000,ITEM_EVENT_RENT_COS_P_EXTENSION,ITEM_EVENT_RENT_COS_P_EXTENSION,5,1,0
A88F0000,ITEM_MALL_DAMAGE_INC_10P_SCROLL,ITEM_MALL_DAMAGE_INC_10P_SCROLL,0,50,0
A98F0000,ITEM_MALL_DAMAGE_ABS_10P_SCROLL,ITEM_MALL_DAMAGE_ABS_10P_SCROLL,0,50,0
AA8F0000,ITEM_MALL_DAMAGE_INC_ABS_10P_SCROLL,ITEM_MALL_DAMAGE_INC_ABS_10P_SCROLL,0,50,0
AB8F0000,ITEM_MALL_DAMAGE_INC_ABS_20P_SCROLL,ITEM_MALL_DAMAGE_INC_ABS_20P_SCROLL,0,50,0
B18F0000,ITEM_MALL_RESURRECTION_SCROLL,ITEM_MALL_RESURRECTION_SCROLL,0,500,0
B28F0000,ITEM_MALL_HP_INC_1000_POTION,ITEM_MALL_HP_INC_1000_POTION,30,50,0
B38F0000,ITEM_MALL_HP_INC_2000_POTION,ITEM_MALL_HP_INC_2000_POTION,50,50,0
B48F0000,ITEM_MALL_MP_INC_1000_POTION,ITEM_MALL_MP_INC_1000_POTION,30,50,0
B58F0000,ITEM_MALL_MP_INC_2000_POTION,ITEM_MALL_MP_INC_2000_POTION,50,50,0
C68F0000,ITEM_MALL_AVATAR_M_ADMIRAL_HAT,ITEM_MALL_AVATAR_M_ADMIRAL_HAT,0,1,0
C78F0000,ITEM_MALL_AVATAR_W_ADMIRAL_HAT,ITEM_MALL_AVATAR_W_ADMIRAL_HAT,0,1,0
C88F0000,ITEM_MALL_AVATAR_M_ADMIRAL,ITEM_MALL_AVATAR_M_ADMIRAL,0,1,0
C98F0000,ITEM_MALL_AVATAR_W_ADMIRAL,ITEM_MALL_AVATAR_W_ADMIRAL,0,1,0
CA8F0000,ITEM_MALL_AVATAR_M_ADMIRAL_ATTACH,ITEM_MALL_AVATAR_M_ADMIRAL_ATTACH,0,1,0
CB8F0000,ITEM_MALL_AVATAR_W_ADMIRAL_ATTACH,ITEM_MALL_AVATAR_W_ADMIRAL_ATTACH,0,1,0
E68F0000,ITEM_MALL_MAGIC_CUBE_WEAPON_20,ITEM_MALL_MAGIC_CUBE_WEAPON_20,0,1,0
E78F0000,ITEM_MALL_MAGIC_CUBE_ARMOR_20,ITEM_MALL_MAGIC_CUBE_ARMOR_20,0,1,0
E88F0000,ITEM_MALL_MAGIC_CUBE_ACCESSARY_20,ITEM_MALL_MAGIC_CUBE_ACCESSARY_20,0,1,0
E98F0000,ITEM_MALL_MAGIC_CUBE_SHIELD_20,ITEM_MALL_MAGIC_CUBE_SHIELD_20,0,1,0
EA8F0000,ITEM_MALL_MAGIC_CUBE_WEAPON_30,ITEM_MALL_MAGIC_CUBE_WEAPON_30,0,1,0
EB8F0000,ITEM_MALL_MAGIC_CUBE_ARMOR_30,ITEM_MALL_MAGIC_CUBE_ARMOR_30,0,1,0
EC8F0000,ITEM_MALL_MAGIC_CUBE_ACCESSARY_30,ITEM_MALL_MAGIC_CUBE_ACCESSARY_30,0,1,0
ED8F0000,ITEM_MALL_MAGIC_CUBE_SHIELD_30,ITEM_MALL_MAGIC_CUBE_SHIELD_30,0,1,0
45900000,ITEM_MALL_EXPERT_PACKAGE_SERVICE,ITEM_MALL_EXPERT_PACKAGE_SERVICE,0,1,0
46900000,ITEM_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL,ITEM_MALL_EXPERT_PACKAGE_SERVICE_GLOBAL,0,1,0
94970000,ITEM_MALL_AVATAR_M_CLOWN_HAT_4,ITEM_MALL_AVATAR_M_CLOWN_HAT_4,0,1,0
95970000,ITEM_MALL_AVATAR_W_CLOWN_HAT_4,ITEM_MALL_AVATAR_W_CLOWN_HAT_4,0,1,0
96970000,ITEM_MALL_AVATAR_M_CHINGCHU_HAT_2,ITEM_MALL_AVATAR_M_CHINGCHU_HAT_2,0,1,0
97970000,ITEM_MALL_AVATAR_W_CHINGCHU_HAT_2,ITEM_MALL_AVATAR_W_CHINGCHU_HAT_2,0,1,0
98970000,ITEM_MALL_AVATAR_M_CLOWN_3,ITEM_MALL_AVATAR_M_CLOWN_3,0,1,0
99970000,ITEM_MALL_AVATAR_W_CLOWN_3,ITEM_MALL_AVATAR_W_CLOWN_3,0,1,0
9A970000,ITEM_MALL_AVATAR_M_CHINGCHU_2,ITEM_MALL_AVATAR_M_CHINGCHU_2,0,1,0
9B970000,ITEM_MALL_AVATAR_W_CHINGCHU_2,ITEM_MALL_AVATAR_W_CHINGCHU_2,0,1,0
9C970000,ITEM_MALL_AVATAR_M_CLOWN_ATTACH_3,ITEM_MALL_AVATAR_M_CLOWN_ATTACH_3,0,1,0
9D970000,ITEM_MALL_AVATAR_W_CLOWN_ATTACH_3,ITEM_MALL_AVATAR_W_CLOWN_ATTACH_3,0,1,0
9E970000,ITEM_MALL_AVATAR_M_CHINGCHU_ATTACH_2,ITEM_MALL_AVATAR_M_CHINGCHU_ATTACH_2,0,1,0
9F970000,ITEM_MALL_AVATAR_W_CHINGCHU_ATTACH_2,ITEM_MALL_AVATAR_W_CHINGCHU_ATTACH_2,0,1,0
A1970000,ITEM_EVENT_COS_C_SCARABAEUS_SCROLL,ITEM_EVENT_COS_C_SCARABAEUS_SCROLL,5,50,0
A2970000,ITEM_EVENT_COS_C_WILDPIG_SCROLL,ITEM_EVENT_COS_C_WILDPIG_SCROLL,5,50,0
A3970000,ITEM_EVENT_COS_C_OSTRICH_SCROLL,ITEM_EVENT_COS_C_OSTRICH_SCROLL,5,50,0
A4970000,ITEM_EVENT_COS_C_PEGASUS_SCROLL,ITEM_EVENT_COS_C_PEGASUS_SCROLL,5,50,0
A5970000,ITEM_EVENT_COS_C_RUDOLPH,ITEM_EVENT_COS_C_RUDOLPH,5,50,0
A6970000,ITEM_EVENT_COS_C_UNICORN,ITEM_EVENT_COS_C_UNICORN,5,1,0
B5970000,ITEM_ETC_E091216_PINE,ITEM_ETC_E091216_PINE,0,50,0
B6970000,ITEM_MALL_AVATAR_M_SANTA_HAT,ITEM_MALL_AVATAR_M_SANTA_HAT,0,1,0
B7970000,ITEM_MALL_AVATAR_W_SANTA_HAT,ITEM_MALL_AVATAR_W_SANTA_HAT,0,1,0
B8970000,ITEM_MALL_AVATAR_M_SANTA,ITEM_MALL_AVATAR_M_SANTA,0,1,0
B9970000,ITEM_MALL_AVATAR_W_SANTA,ITEM_MALL_AVATAR_W_SANTA,0,1,0
FB970000,ITEM_ETC_E110125_HAPPY_H,ITEM_ETC_E110125_HAPPY_H,0,50,0
FC970000,ITEM_ETC_E110125_HAPPY_A,ITEM_ETC_E110125_HAPPY_A,0,50,0
FD970000,ITEM_ETC_E110125_HAPPY_P,ITEM_ETC_E110125_HAPPY_P,0,50,0
FE970000,ITEM_ETC_E110125_HAPPY_P_2,ITEM_ETC_E110125_HAPPY_P_2,0,50,0
FF970000,ITEM_ETC_E110125_HAPPY_Y,ITEM_ETC_E110125_HAPPY_Y,0,50,0
00980000,ITEM_ETC_E110125_BLUEDRAGON_BUNTING_M,ITEM_ETC_E110125_BLUEDRAGON_BUNTING_M,0,1,0
01980000,ITEM_ETC_E110125_BLUEDRAGON_BUNTING_F,ITEM_ETC_E110125_BLUEDRAGON_BUNTING_F,0,1,0
02980000,ITEM_ETC_E110125_PHOENIX_BUNTING_M,ITEM_ETC_E110125_PHOENIX_BUNTING_M,0,1,0
03980000,ITEM_ETC_E110125_PHOENIX_BUNTING_F,ITEM_ETC_E110125_PHOENIX_BUNTING_F,0,1,0
04980000,ITEM_ETC_E110125_WHITETIGER_BUNTING_M,ITEM_ETC_E110125_WHITETIGER_BUNTING_M,0,1,0
05980000,ITEM_ETC_E110125_WHITETIGER_BUNTING_F,ITEM_ETC_E110125_WHITETIGER_BUNTING_F,0,1,0
06980000,ITEM_ETC_E110125_TURTLE_BUNTING_M,ITEM_ETC_E110125_TURTLE_BUNTING_M,0,1,0
07980000,ITEM_ETC_E110125_TURTLE_BUNTING_F,ITEM_ETC_E110125_TURTLE_BUNTING_F,0,1,0
36980000,ITEM_MALL_AVATAR_M_NEWANGEL_HAT,ITEM_MALL_AVATAR_M_NEWANGEL_HAT,0,1,0
37980000,ITEM_MALL_AVATAR_W_NEWANGEL_HAT,ITEM_MALL_AVATAR_W_NEWANGEL_HAT,0,1,0
38980000,ITEM_MALL_AVATAR_M_NEWANGEL,ITEM_MALL_AVATAR_M_NEWANGEL,0,1,0
39980000,ITEM_MALL_AVATAR_W_NEWANGEL,ITEM_MALL_AVATAR_W_NEWANGEL,0,1,0
76990000,ITEM_MALL_AVATAR_M_DARKLKNIGHT_HAT_2011,ITEM_MALL_AVATAR_M_DARKLKNIGHT_HAT_2011,0,1,0
77990000,ITEM_MALL_AVATAR_W_DARKLKNIGHT_HAT_2011,ITEM_MALL_AVATAR_W_DARKLKNIGHT_HAT_2011,0,1,0
78990000,ITEM_MALL_AVATAR_M_SAINTWARRIOR_HAT_2011_DARK,ITEM_MALL_AVATAR_M_SAINTWARRIOR_HAT_2011_DARK,0,1,0
79990000,ITEM_MALL_AVATAR_W_SAINTWARRIOR_HAT_2011_DARK,ITEM_MALL_AVATAR_W_SAINTWARRIOR_HAT_2011_DARK,0,1,0
7A990000,ITEM_MALL_AVATAR_M_SAINTWARRIOR_HAT_2011,ITEM_MALL_AVATAR_M_SAINTWARRIOR_HAT_2011,0,1,0
7B990000,ITEM_MALL_AVATAR_W_SAINTWARRIOR_HAT_2011,ITEM_MALL_AVATAR_W_SAINTWARRIOR_HAT_2011,0,1,0
7C990000,ITEM_MALL_AVATAR_M_DARKLKNIGHT_2011,ITEM_MALL_AVATAR_M_DARKLKNIGHT_2011,0,1,0
7D990000,ITEM_MALL_AVATAR_W_DARKLKNIGHT_2011,ITEM_MALL_AVATAR_W_DARKLKNIGHT_2011,0,1,0
7E990000,ITEM_MALL_AVATAR_M_SAINTWARRIOR_2011_DARK,ITEM_MALL_AVATAR_M_SAINTWARRIOR_2011_DARK,0,1,0
7F990000,ITEM_MALL_AVATAR_W_SAINTWARRIOR_2011_DARK,ITEM_MALL_AVATAR_W_SAINTWARRIOR_2011_DARK,0,1,0
80990000,ITEM_MALL_AVATAR_M_SAINTWARRIOR_2011,ITEM_MALL_AVATAR_M_SAINTWARRIOR_2011,0,1,0
81990000,ITEM_MALL_AVATAR_W_SAINTWARRIOR_2011,ITEM_MALL_AVATAR_W_SAINTWARRIOR_2011,0,1,0
82990000,ITEM_MALL_AVATAR_M_DARKLKNIGHT_ATTACH_2011,ITEM_MALL_AVATAR_M_DARKLKNIGHT_ATTACH_2011,0,1,0
83990000,ITEM_MALL_AVATAR_W_DARKLKNIGHT_ATTACH_2011,ITEM_MALL_AVATAR_W_DARKLKNIGHT_ATTACH_2011,0,1,0
