//ID,Type,Name,CastTime,Cooldown,MP
94720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_082,MSKILL_FW_BATTLEGOLEM_ATTACK02_082,2563,3500,0
95720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_083,MSKILL_FW_BATTLEGOLEM_ATTACK02_083,2563,3500,0
96720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_084,MSKILL_FW_BATTLEGOLEM_ATTACK02_084,2563,3500,0
97720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_085,MSKILL_FW_BATTLEGOLEM_ATTACK02_085,2563,3500,0
98720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_086,MSKILL_FW_BATTLEGOLEM_ATTACK02_086,2563,3500,0
99720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_087,MSKILL_FW_BATTLEGOLEM_ATTACK02_087,2563,3500,0
9A720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_088,MSKILL_FW_BATTLEGOLEM_ATTACK02_088,2563,3500,0
9B720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_089,MSKILL_FW_BATTLEGOLEM_ATTACK02_089,2563,3500,0
9C720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_090,MSKILL_FW_BATTLEGOLEM_ATTACK02_090,2563,3500,0
9D720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_091,MSKILL_FW_BATTLEGOLEM_ATTACK02_091,2563,3500,0
9E720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_092,MSKILL_FW_BATTLEGOLEM_ATTACK02_092,2563,3500,0
9F720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_093,MSKILL_FW_BATTLEGOLEM_ATTACK02_093,2563,3500,0
A0720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_094,MSKILL_FW_BATTLEGOLEM_ATTACK02_094,2563,3500,0
A1720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_095,MSKILL_FW_BATTLEGOLEM_ATTACK02_095,2563,3500,0
A2720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_096,MSKILL_FW_BATTLEGOLEM_ATTACK02_096,2563,3500,0
A3720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_097,MSKILL_FW_BATTLEGOLEM_ATTACK02_097,2563,3500,0
A4720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_098,MSKILL_FW_BATTLEGOLEM_ATTACK02_098,2563,3500,0
A5720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_099,MSKILL_FW_BATTLEGOLEM_ATTACK02_099,2563,3500,0
A6720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_100,MSKILL_FW_BATTLEGOLEM_ATTACK02_100,2563,3500,0
A7720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_101,MSKILL_FW_BATTLEGOLEM_ATTACK02_101,2563,3500,0
A8720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_102,MSKILL_FW_BATTLEGOLEM_ATTACK02_102,2563,3500,0
A9720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_103,MSKILL_FW_BATTLEGOLEM_ATTACK02_103,2563,3500,0
AA720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_104,MSKILL_FW_BATTLEGOLEM_ATTACK02_104,2563,3500,0
AB720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_105,MSKILL_FW_BATTLEGOLEM_ATTACK02_105,2563,3500,0
AC720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_106,MSKILL_FW_BATTLEGOLEM_ATTACK02_106,2563,3500,0
AD720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_107,MSKILL_FW_BATTLEGOLEM_ATTACK02_107,2563,3500,0
AE720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_108,MSKILL_FW_BATTLEGOLEM_ATTACK02_108,2563,3500,0
AF720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_109,MSKILL_FW_BATTLEGOLEM_ATTACK02_109,2563,3500,0
B0720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_110,MSKILL_FW_BATTLEGOLEM_ATTACK02_110,2563,3500,0
B1720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_111,MSKILL_FW_BATTLEGOLEM_ATTACK02_111,2563,3500,0
B2720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_112,MSKILL_FW_BATTLEGOLEM_ATTACK02_112,2563,3500,0
B3720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_113,MSKILL_FW_BATTLEGOLEM_ATTACK02_113,2563,3500,0
B4720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_114,MSKILL_FW_BATTLEGOLEM_ATTACK02_114,2563,3500,0
B5720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_115,MSKILL_FW_BATTLEGOLEM_ATTACK02_115,2563,3500,0
B6720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_116,MSKILL_FW_BATTLEGOLEM_ATTACK02_116,2563,3500,0
B7720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_117,MSKILL_FW_BATTLEGOLEM_ATTACK02_117,2563,3500,0
B8720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_118,MSKILL_FW_BATTLEGOLEM_ATTACK02_118,2563,3500,0
B9720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_119,MSKILL_FW_BATTLEGOLEM_ATTACK02_119,2563,3500,0
BA720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_120,MSKILL_FW_BATTLEGOLEM_ATTACK02_120,2563,3500,0
BB720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_121,MSKILL_FW_BATTLEGOLEM_ATTACK02_121,2563,3500,0
BC720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_122,MSKILL_FW_BATTLEGOLEM_ATTACK02_122,2563,3500,0
BD720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_123,MSKILL_FW_BATTLEGOLEM_ATTACK02_123,2563,3500,0
BE720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_124,MSKILL_FW_BATTLEGOLEM_ATTACK02_124,2563,3500,0
BF720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_125,MSKILL_FW_BATTLEGOLEM_ATTACK02_125,2563,3500,0
C0720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_126,MSKILL_FW_BATTLEGOLEM_ATTACK02_126,2563,3500,0
C1720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_127,MSKILL_FW_BATTLEGOLEM_ATTACK02_127,2563,3500,0
C2720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_128,MSKILL_FW_BATTLEGOLEM_ATTACK02_128,2563,3500,0
C3720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_129,MSKILL_FW_BATTLEGOLEM_ATTACK02_129,2563,3500,0
C4720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_130,MSKILL_FW_BATTLEGOLEM_ATTACK02_130,2563,3500,0
C5720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_131,MSKILL_FW_BATTLEGOLEM_ATTACK02_131,2563,3500,0
C6720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_132,MSKILL_FW_BATTLEGOLEM_ATTACK02_132,2563,3500,0
C7720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_133,MSKILL_FW_BATTLEGOLEM_ATTACK02_133,2563,3500,0
C8720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_134,MSKILL_FW_BATTLEGOLEM_ATTACK02_134,2563,3500,0
C9720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_135,MSKILL_FW_BATTLEGOLEM_ATTACK02_135,2563,3500,0
CA720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_136,MSKILL_FW_BATTLEGOLEM_ATTACK02_136,2563,3500,0
CB720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_137,MSKILL_FW_BATTLEGOLEM_ATTACK02_137,2563,3500,0
CC720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_138,MSKILL_FW_BATTLEGOLEM_ATTACK02_138,2563,3500,0
CD720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_139,MSKILL_FW_BATTLEGOLEM_ATTACK02_139,2563,3500,0
CE720000,MSKILL_FW_BATTLEGOLEM_ATTACK02_140,MSKILL_FW_BATTLEGOLEM_ATTACK02_140,2563,3500,0
CF720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_001,MSKILL_FW_BATTLEGOLEM_ATTACK03_001,941,3000,0
D0720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_002,MSKILL_FW_BATTLEGOLEM_ATTACK03_002,941,3000,0
D1720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_003,MSKILL_FW_BATTLEGOLEM_ATTACK03_003,941,3000,0
D2720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_004,MSKILL_FW_BATTLEGOLEM_ATTACK03_004,941,3000,0
D3720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_005,MSKILL_FW_BATTLEGOLEM_ATTACK03_005,941,3000,0
D4720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_006,MSKILL_FW_BATTLEGOLEM_ATTACK03_006,941,3000,0
D5720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_007,MSKILL_FW_BATTLEGOLEM_ATTACK03_007,941,3000,0
D6720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_008,MSKILL_FW_BATTLEGOLEM_ATTACK03_008,941,3000,0
D7720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_009,MSKILL_FW_BATTLEGOLEM_ATTACK03_009,941,3000,0
D8720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_010,MSKILL_FW_BATTLEGOLEM_ATTACK03_010,941,3000,0
D9720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_011,MSKILL_FW_BATTLEGOLEM_ATTACK03_011,941,3000,0
DA720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_012,MSKILL_FW_BATTLEGOLEM_ATTACK03_012,941,3000,0
DB720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_013,MSKILL_FW_BATTLEGOLEM_ATTACK03_013,941,3000,0
DC720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_014,MSKILL_FW_BATTLEGOLEM_ATTACK03_014,941,3000,0
DD720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_015,MSKILL_FW_BATTLEGOLEM_ATTACK03_015,941,3000,0
DE720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_016,MSKILL_FW_BATTLEGOLEM_ATTACK03_016,941,3000,0
DF720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_017,MSKILL_FW_BATTLEGOLEM_ATTACK03_017,941,3000,0
E0720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_018,MSKILL_FW_BATTLEGOLEM_ATTACK03_018,941,3000,0
E1720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_019,MSKILL_FW_BATTLEGOLEM_ATTACK03_019,941,3000,0
E2720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_020,MSKILL_FW_BATTLEGOLEM_ATTACK03_020,941,3000,0
E3720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_021,MSKILL_FW_BATTLEGOLEM_ATTACK03_021,941,3000,0
E4720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_022,MSKILL_FW_BATTLEGOLEM_ATTACK03_022,941,3000,0
E5720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_023,MSKILL_FW_BATTLEGOLEM_ATTACK03_023,941,3000,0
E6720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_024,MSKILL_FW_BATTLEGOLEM_ATTACK03_024,941,3000,0
E7720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_025,MSKILL_FW_BATTLEGOLEM_ATTACK03_025,941,3000,0
E8720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_026,MSKILL_FW_BATTLEGOLEM_ATTACK03_026,941,3000,0
E9720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_027,MSKILL_FW_BATTLEGOLEM_ATTACK03_027,941,3000,0
EA720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_028,MSKILL_FW_BATTLEGOLEM_ATTACK03_028,941,3000,0
EB720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_029,MSKILL_FW_BATTLEGOLEM_ATTACK03_029,941,3000,0
EC720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_030,MSKILL_FW_BATTLEGOLEM_ATTACK03_030,941,3000,0
ED720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_031,MSKILL_FW_BATTLEGOLEM_ATTACK03_031,941,3000,0
EE720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_032,MSKILL_FW_BATTLEGOLEM_ATTACK03_032,941,3000,0
EF720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_033,MSKILL_FW_BATTLEGOLEM_ATTACK03_033,941,3000,0
F0720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_034,MSKILL_FW_BATTLEGOLEM_ATTACK03_034,941,3000,0
F1720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_035,MSKILL_FW_BATTLEGOLEM_ATTACK03_035,941,3000,0
F2720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_036,MSKILL_FW_BATTLEGOLEM_ATTACK03_036,941,3000,0
F3720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_037,MSKILL_FW_BATTLEGOLEM_ATTACK03_037,941,3000,0
F4720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_038,MSKILL_FW_BATTLEGOLEM_ATTACK03_038,941,3000,0
F5720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_039,MSKILL_FW_BATTLEGOLEM_ATTACK03_039,941,3000,0
F6720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_040,MSKILL_FW_BATTLEGOLEM_ATTACK03_040,941,3000,0
F7720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_041,MSKILL_FW_BATTLEGOLEM_ATTACK03_041,941,3000,0
F8720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_042,MSKILL_FW_BATTLEGOLEM_ATTACK03_042,941,3000,0
F9720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_043,MSKILL_FW_BATTLEGOLEM_ATTACK03_043,941,3000,0
FA720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_044,MSKILL_FW_BATTLEGOLEM_ATTACK03_044,941,3000,0
FB720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_045,MSKILL_FW_BATTLEGOLEM_ATTACK03_045,941,3000,0
FC720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_046,MSKILL_FW_BATTLEGOLEM_ATTACK03_046,941,3000,0
FD720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_047,MSKILL_FW_BATTLEGOLEM_ATTACK03_047,941,3000,0
FE720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_048,MSKILL_FW_BATTLEGOLEM_ATTACK03_048,941,3000,0
FF720000,MSKILL_FW_BATTLEGOLEM_ATTACK03_049,MSKILL_FW_BATTLEGOLEM_ATTACK03_049,941,3000,0
00730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_050,MSKILL_FW_BATTLEGOLEM_ATTACK03_050,941,3000,0
01730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_051,MSKILL_FW_BATTLEGOLEM_ATTACK03_051,941,3000,0
02730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_052,MSKILL_FW_BATTLEGOLEM_ATTACK03_052,941,3000,0
03730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_053,MSKILL_FW_BATTLEGOLEM_ATTACK03_053,941,3000,0
04730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_054,MSKILL_FW_BATTLEGOLEM_ATTACK03_054,941,3000,0
05730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_055,MSKILL_FW_BATTLEGOLEM_ATTACK03_055,941,3000,0
06730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_056,MSKILL_FW_BATTLEGOLEM_ATTACK03_056,941,3000,0
07730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_057,MSKILL_FW_BATTLEGOLEM_ATTACK03_057,941,3000,0
08730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_058,MSKILL_FW_BATTLEGOLEM_ATTACK03_058,941,3000,0
09730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_059,MSKILL_FW_BATTLEGOLEM_ATTACK03_059,941,3000,0
0A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_060,MSKILL_FW_BATTLEGOLEM_ATTACK03_060,941,3000,0
0B730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_061,MSKILL_FW_BATTLEGOLEM_ATTACK03_061,941,3000,0
0C730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_062,MSKILL_FW_BATTLEGOLEM_ATTACK03_062,941,3000,0
0D730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_063,MSKILL_FW_BATTLEGOLEM_ATTACK03_063,941,3000,0
0E730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_064,MSKILL_FW_BATTLEGOLEM_ATTACK03_064,941,3000,0
0F730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_065,MSKILL_FW_BATTLEGOLEM_ATTACK03_065,941,3000,0
10730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_066,MSKILL_FW_BATTLEGOLEM_ATTACK03_066,941,3000,0
11730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_067,MSKILL_FW_BATTLEGOLEM_ATTACK03_067,941,3000,0
12730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_068,MSKILL_FW_BATTLEGOLEM_ATTACK03_068,941,3000,0
13730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_069,MSKILL_FW_BATTLEGOLEM_ATTACK03_069,941,3000,0
14730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_070,MSKILL_FW_BATTLEGOLEM_ATTACK03_070,941,3000,0
15730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_071,MSKILL_FW_BATTLEGOLEM_ATTACK03_071,941,3000,0
16730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_072,MSKILL_FW_BATTLEGOLEM_ATTACK03_072,941,3000,0
17730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_073,MSKILL_FW_BATTLEGOLEM_ATTACK03_073,941,3000,0
18730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_074,MSKILL_FW_BATTLEGOLEM_ATTACK03_074,941,3000,0
19730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_075,MSKILL_FW_BATTLEGOLEM_ATTACK03_075,941,3000,0
1A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_076,MSKILL_FW_BATTLEGOLEM_ATTACK03_076,941,3000,0
1B730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_077,MSKILL_FW_BATTLEGOLEM_ATTACK03_077,941,3000,0
1C730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_078,MSKILL_FW_BATTLEGOLEM_ATTACK03_078,941,3000,0
1D730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_079,MSKILL_FW_BATTLEGOLEM_ATTACK03_079,941,3000,0
1E730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_080,MSKILL_FW_BATTLEGOLEM_ATTACK03_080,941,3000,0
1F730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_081,MSKILL_FW_BATTLEGOLEM_ATTACK03_081,941,3000,0
20730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_082,MSKILL_FW_BATTLEGOLEM_ATTACK03_082,941,3000,0
21730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_083,MSKILL_FW_BATTLEGOLEM_ATTACK03_083,941,3000,0
22730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_084,MSKILL_FW_BATTLEGOLEM_ATTACK03_084,941,3000,0
23730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_085,MSKILL_FW_BATTLEGOLEM_ATTACK03_085,941,3000,0
24730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_086,MSKILL_FW_BATTLEGOLEM_ATTACK03_086,941,3000,0
25730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_087,MSKILL_FW_BATTLEGOLEM_ATTACK03_087,941,3000,0
26730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_088,MSKILL_FW_BATTLEGOLEM_ATTACK03_088,941,3000,0
27730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_089,MSKILL_FW_BATTLEGOLEM_ATTACK03_089,941,3000,0
28730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_090,MSKILL_FW_BATTLEGOLEM_ATTACK03_090,941,3000,0
29730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_091,MSKILL_FW_BATTLEGOLEM_ATTACK03_091,941,3000,0
2A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_092,MSKILL_FW_BATTLEGOLEM_ATTACK03_092,941,3000,0
2B730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_093,MSKILL_FW_BATTLEGOLEM_ATTACK03_093,941,3000,0
2C730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_094,MSKILL_FW_BATTLEGOLEM_ATTACK03_094,941,3000,0
2D730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_095,MSKILL_FW_BATTLEGOLEM_ATTACK03_095,941,3000,0
2E730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_096,MSKILL_FW_BATTLEGOLEM_ATTACK03_096,941,3000,0
2F730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_097,MSKILL_FW_BATTLEGOLEM_ATTACK03_097,941,3000,0
30730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_098,MSKILL_FW_BATTLEGOLEM_ATTACK03_098,941,3000,0
31730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_099,MSKILL_FW_BATTLEGOLEM_ATTACK03_099,941,3000,0
32730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_100,MSKILL_FW_BATTLEGOLEM_ATTACK03_100,941,3000,0
33730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_101,MSKILL_FW_BATTLEGOLEM_ATTACK03_101,941,3000,0
34730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_102,MSKILL_FW_BATTLEGOLEM_ATTACK03_102,941,3000,0
35730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_103,MSKILL_FW_BATTLEGOLEM_ATTACK03_103,941,3000,0
36730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_104,MSKILL_FW_BATTLEGOLEM_ATTACK03_104,941,3000,0
37730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_105,MSKILL_FW_BATTLEGOLEM_ATTACK03_105,941,3000,0
38730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_106,MSKILL_FW_BATTLEGOLEM_ATTACK03_106,941,3000,0
39730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_107,MSKILL_FW_BATTLEGOLEM_ATTACK03_107,941,3000,0
3A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_108,MSKILL_FW_BATTLEGOLEM_ATTACK03_108,941,3000,0
3B730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_109,MSKILL_FW_BATTLEGOLEM_ATTACK03_109,941,3000,0
3C730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_110,MSKILL_FW_BATTLEGOLEM_ATTACK03_110,941,3000,0
3D730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_111,MSKILL_FW_BATTLEGOLEM_ATTACK03_111,941,3000,0
3E730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_112,MSKILL_FW_BATTLEGOLEM_ATTACK03_112,941,3000,0
3F730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_113,MSKILL_FW_BATTLEGOLEM_ATTACK03_113,941,3000,0
40730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_114,MSKILL_FW_BATTLEGOLEM_ATTACK03_114,941,3000,0
41730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_115,MSKILL_FW_BATTLEGOLEM_ATTACK03_115,941,3000,0
42730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_116,MSKILL_FW_BATTLEGOLEM_ATTACK03_116,941,3000,0
43730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_117,MSKILL_FW_BATTLEGOLEM_ATTACK03_117,941,3000,0
44730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_118,MSKILL_FW_BATTLEGOLEM_ATTACK03_118,941,3000,0
45730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_119,MSKILL_FW_BATTLEGOLEM_ATTACK03_119,941,3000,0
46730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_120,MSKILL_FW_BATTLEGOLEM_ATTACK03_120,941,3000,0
47730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_121,MSKILL_FW_BATTLEGOLEM_ATTACK03_121,941,3000,0
48730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_122,MSKILL_FW_BATTLEGOLEM_ATTACK03_122,941,3000,0
49730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_123,MSKILL_FW_BATTLEGOLEM_ATTACK03_123,941,3000,0
4A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_124,MSKILL_FW_BATTLEGOLEM_ATTACK03_124,941,3000,0
4B730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_125,MSKILL_FW_BATTLEGOLEM_ATTACK03_125,941,3000,0
4C730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_126,MSKILL_FW_BATTLEGOLEM_ATTACK03_126,941,3000,0
4D730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_127,MSKILL_FW_BATTLEGOLEM_ATTACK03_127,941,3000,0
4E730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_128,MSKILL_FW_BATTLEGOLEM_ATTACK03_128,941,3000,0
4F730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_129,MSKILL_FW_BATTLEGOLEM_ATTACK03_129,941,3000,0
50730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_130,MSKILL_FW_BATTLEGOLEM_ATTACK03_130,941,3000,0
51730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_131,MSKILL_FW_BATTLEGOLEM_ATTACK03_131,941,3000,0
52730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_132,MSKILL_FW_BATTLEGOLEM_ATTACK03_132,941,3000,0
53730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_133,MSKILL_FW_BATTLEGOLEM_ATTACK03_133,941,3000,0
54730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_134,MSKILL_FW_BATTLEGOLEM_ATTACK03_134,941,3000,0
55730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_135,MSKILL_FW_BATTLEGOLEM_ATTACK03_135,941,3000,0
56730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_136,MSKILL_FW_BATTLEGOLEM_ATTACK03_136,941,3000,0
57730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_137,MSKILL_FW_BATTLEGOLEM_ATTACK03_137,941,3000,0
58730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_138,MSKILL_FW_BATTLEGOLEM_ATTACK03_138,941,3000,0
59730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_139,MSKILL_FW_BATTLEGOLEM_ATTACK03_139,941,3000,0
5A730000,MSKILL_FW_BATTLEGOLEM_ATTACK03_140,MSKILL_FW_BATTLEGOLEM_ATTACK03_140,941,3000,0
