//ID,Name,Type,GroupType,Level,CastTime,Cooldown,ObjectReq,UsingType,Force,MP
30084,SKILL_MALL_PET_SKILL_LIGHTNING_078,SKILL_MALL_PET_SKILL_LIGHTNING_078,SKILL_MALL_PET_SKILL_LIGHTNING,78,0,1000,0,1,1,0
30085,SKILL_MALL_PET_SKILL_LIGHTNING_079,SKILL_MALL_PET_SKILL_LIGHTNING_079,SKILL_MALL_PET_SKILL_LIGHTNING,79,0,1000,0,1,1,0
30086,SKILL_MALL_PET_SKILL_LIGHTNING_080,SKILL_MALL_PET_SKILL_LIGHTNING_080,SKILL_MALL_PET_SKILL_LIGHTNING,80,0,1000,0,1,1,0
30087,SKILL_MALL_PET_SKILL_LIGHTNING_081,SKILL_MALL_PET_SKILL_LIGHTNING_081,SKILL_MALL_PET_SKILL_LIGHTNING,81,0,1000,0,1,1,0
30088,SKILL_MALL_PET_SKILL_LIGHTNING_082,SKILL_MALL_PET_SKILL_LIGHTNING_082,SKILL_MALL_PET_SKILL_LIGHTNING,82,0,1000,0,1,1,0
30089,SKILL_MALL_PET_SKILL_LIGHTNING_083,SKILL_MALL_PET_SKILL_LIGHTNING_083,SKILL_MALL_PET_SKILL_LIGHTNING,83,0,1000,0,1,1,0
30090,SKILL_MALL_PET_SKILL_LIGHTNING_084,SKILL_MALL_PET_SKILL_LIGHTNING_084,SKILL_MALL_PET_SKILL_LIGHTNING,84,0,1000,0,1,1,0
30091,SKILL_MALL_PET_SKILL_LIGHTNING_085,SKILL_MALL_PET_SKILL_LIGHTNING_085,SKILL_MALL_PET_SKILL_LIGHTNING,85,0,1000,0,1,1,0
30092,SKILL_MALL_PET_SKILL_LIGHTNING_086,SKILL_MALL_PET_SKILL_LIGHTNING_086,SKILL_MALL_PET_SKILL_LIGHTNING,86,0,1000,0,1,1,0
30093,SKILL_MALL_PET_SKILL_LIGHTNING_087,SKILL_MALL_PET_SKILL_LIGHTNING_087,SKILL_MALL_PET_SKILL_LIGHTNING,87,0,1000,0,1,1,0
30094,SKILL_MALL_PET_SKILL_LIGHTNING_088,SKILL_MALL_PET_SKILL_LIGHTNING_088,SKILL_MALL_PET_SKILL_LIGHTNING,88,0,1000,0,1,1,0
30095,SKILL_MALL_PET_SKILL_LIGHTNING_089,SKILL_MALL_PET_SKILL_LIGHTNING_089,SKILL_MALL_PET_SKILL_LIGHTNING,89,0,1000,0,1,1,0
30096,SKILL_MALL_PET_SKILL_LIGHTNING_090,SKILL_MALL_PET_SKILL_LIGHTNING_090,SKILL_MALL_PET_SKILL_LIGHTNING,90,0,1000,0,1,1,0
30097,SKILL_MALL_PET_SKILL_LIGHTNING_091,SKILL_MALL_PET_SKILL_LIGHTNING_091,SKILL_MALL_PET_SKILL_LIGHTNING,91,0,1000,0,1,1,0
30098,SKILL_MALL_PET_SKILL_LIGHTNING_092,SKILL_MALL_PET_SKILL_LIGHTNING_092,SKILL_MALL_PET_SKILL_LIGHTNING,92,0,1000,0,1,1,0
30099,SKILL_MALL_PET_SKILL_LIGHTNING_093,SKILL_MALL_PET_SKILL_LIGHTNING_093,SKILL_MALL_PET_SKILL_LIGHTNING,93,0,1000,0,1,1,0
30100,SKILL_MALL_PET_SKILL_LIGHTNING_094,SKILL_MALL_PET_SKILL_LIGHTNING_094,SKILL_MALL_PET_SKILL_LIGHTNING,94,0,1000,0,1,1,0
30101,SKILL_MALL_PET_SKILL_LIGHTNING_095,SKILL_MALL_PET_SKILL_LIGHTNING_095,SKILL_MALL_PET_SKILL_LIGHTNING,95,0,1000,0,1,1,0
30102,SKILL_MALL_PET_SKILL_LIGHTNING_096,SKILL_MALL_PET_SKILL_LIGHTNING_096,SKILL_MALL_PET_SKILL_LIGHTNING,96,0,1000,0,1,1,0
30103,SKILL_MALL_PET_SKILL_LIGHTNING_097,SKILL_MALL_PET_SKILL_LIGHTNING_097,SKILL_MALL_PET_SKILL_LIGHTNING,97,0,1000,0,1,1,0
30104,SKILL_MALL_PET_SKILL_LIGHTNING_098,SKILL_MALL_PET_SKILL_LIGHTNING_098,SKILL_MALL_PET_SKILL_LIGHTNING,98,0,1000,0,1,1,0
30105,SKILL_MALL_PET_SKILL_LIGHTNING_099,SKILL_MALL_PET_SKILL_LIGHTNING_099,SKILL_MALL_PET_SKILL_LIGHTNING,99,0,1000,0,1,1,0
30106,SKILL_MALL_PET_SKILL_LIGHTNING_100,SKILL_MALL_PET_SKILL_LIGHTNING_100,SKILL_MALL_PET_SKILL_LIGHTNING,100,0,1000,0,1,1,0
30107,SKILL_MALL_PET_SKILL_LIGHTNING_101,SKILL_MALL_PET_SKILL_LIGHTNING_101,SKILL_MALL_PET_SKILL_LIGHTNING,101,0,1000,0,1,1,0
30108,SKILL_MALL_PET_SKILL_LIGHTNING_102,SKILL_MALL_PET_SKILL_LIGHTNING_102,SKILL_MALL_PET_SKILL_LIGHTNING,102,0,1000,0,1,1,0
30109,SKILL_MALL_PET_SKILL_LIGHTNING_103,SKILL_MALL_PET_SKILL_LIGHTNING_103,SKILL_MALL_PET_SKILL_LIGHTNING,103,0,1000,0,1,1,0
30110,SKILL_MALL_PET_SKILL_LIGHTNING_104,SKILL_MALL_PET_SKILL_LIGHTNING_104,SKILL_MALL_PET_SKILL_LIGHTNING,104,0,1000,0,1,1,0
30111,SKILL_MALL_PET_SKILL_LIGHTNING_105,SKILL_MALL_PET_SKILL_LIGHTNING_105,SKILL_MALL_PET_SKILL_LIGHTNING,105,0,1000,0,1,1,0
30112,SKILL_MALL_PET_SKILL_LIGHTNING_106,SKILL_MALL_PET_SKILL_LIGHTNING_106,SKILL_MALL_PET_SKILL_LIGHTNING,106,0,1000,0,1,1,0
30113,SKILL_MALL_PET_SKILL_LIGHTNING_107,SKILL_MALL_PET_SKILL_LIGHTNING_107,SKILL_MALL_PET_SKILL_LIGHTNING,107,0,1000,0,1,1,0
30114,SKILL_MALL_PET_SKILL_LIGHTNING_108,SKILL_MALL_PET_SKILL_LIGHTNING_108,SKILL_MALL_PET_SKILL_LIGHTNING,108,0,1000,0,1,1,0
30115,SKILL_MALL_PET_SKILL_LIGHTNING_109,SKILL_MALL_PET_SKILL_LIGHTNING_109,SKILL_MALL_PET_SKILL_LIGHTNING,109,0,1000,0,1,1,0
30116,SKILL_MALL_PET_SKILL_LIGHTNING_110,SKILL_MALL_PET_SKILL_LIGHTNING_110,SKILL_MALL_PET_SKILL_LIGHTNING,110,0,1000,0,1,1,0
30117,SKILL_MALL_PET_SKILL_LIGHTNING_111,SKILL_MALL_PET_SKILL_LIGHTNING_111,SKILL_MALL_PET_SKILL_LIGHTNING,111,0,1000,0,1,1,0
30118,SKILL_MALL_PET_SKILL_LIGHTNING_112,SKILL_MALL_PET_SKILL_LIGHTNING_112,SKILL_MALL_PET_SKILL_LIGHTNING,112,0,1000,0,1,1,0
30119,SKILL_MALL_PET_SKILL_LIGHTNING_113,SKILL_MALL_PET_SKILL_LIGHTNING_113,SKILL_MALL_PET_SKILL_LIGHTNING,113,0,1000,0,1,1,0
30120,SKILL_MALL_PET_SKILL_LIGHTNING_114,SKILL_MALL_PET_SKILL_LIGHTNING_114,SKILL_MALL_PET_SKILL_LIGHTNING,114,0,1000,0,1,1,0
30121,SKILL_MALL_PET_SKILL_LIGHTNING_115,SKILL_MALL_PET_SKILL_LIGHTNING_115,SKILL_MALL_PET_SKILL_LIGHTNING,115,0,1000,0,1,1,0
30122,SKILL_MALL_PET_SKILL_LIGHTNING_116,SKILL_MALL_PET_SKILL_LIGHTNING_116,SKILL_MALL_PET_SKILL_LIGHTNING,116,0,1000,0,1,1,0
30123,SKILL_MALL_PET_SKILL_LIGHTNING_117,SKILL_MALL_PET_SKILL_LIGHTNING_117,SKILL_MALL_PET_SKILL_LIGHTNING,117,0,1000,0,1,1,0
30124,SKILL_MALL_PET_SKILL_LIGHTNING_118,SKILL_MALL_PET_SKILL_LIGHTNING_118,SKILL_MALL_PET_SKILL_LIGHTNING,118,0,1000,0,1,1,0
30125,SKILL_MALL_PET_SKILL_LIGHTNING_119,SKILL_MALL_PET_SKILL_LIGHTNING_119,SKILL_MALL_PET_SKILL_LIGHTNING,119,0,1000,0,1,1,0
30126,SKILL_MALL_PET_SKILL_LIGHTNING_120,SKILL_MALL_PET_SKILL_LIGHTNING_120,SKILL_MALL_PET_SKILL_LIGHTNING,120,0,1000,0,1,1,0
30127,SKILL_MALL_PET_SKILL_LIGHTNING_121,SKILL_MALL_PET_SKILL_LIGHTNING_121,SKILL_MALL_PET_SKILL_LIGHTNING,121,0,1000,0,1,1,0
30128,SKILL_MALL_PET_SKILL_LIGHTNING_122,SKILL_MALL_PET_SKILL_LIGHTNING_122,SKILL_MALL_PET_SKILL_LIGHTNING,122,0,1000,0,1,1,0
30129,SKILL_MALL_PET_SKILL_LIGHTNING_123,SKILL_MALL_PET_SKILL_LIGHTNING_123,SKILL_MALL_PET_SKILL_LIGHTNING,123,0,1000,0,1,1,0
30130,SKILL_MALL_PET_SKILL_LIGHTNING_124,SKILL_MALL_PET_SKILL_LIGHTNING_124,SKILL_MALL_PET_SKILL_LIGHTNING,124,0,1000,0,1,1,0
30131,SKILL_MALL_PET_SKILL_LIGHTNING_125,SKILL_MALL_PET_SKILL_LIGHTNING_125,SKILL_MALL_PET_SKILL_LIGHTNING,125,0,1000,0,1,1,0
30132,SKILL_MALL_PET_SKILL_LIGHTNING_126,SKILL_MALL_PET_SKILL_LIGHTNING_126,SKILL_MALL_PET_SKILL_LIGHTNING,126,0,1000,0,1,1,0
30133,SKILL_MALL_PET_SKILL_LIGHTNING_127,SKILL_MALL_PET_SKILL_LIGHTNING_127,SKILL_MALL_PET_SKILL_LIGHTNING,127,0,1000,0,1,1,0
30134,SKILL_MALL_PET_SKILL_LIGHTNING_128,SKILL_MALL_PET_SKILL_LIGHTNING_128,SKILL_MALL_PET_SKILL_LIGHTNING,128,0,1000,0,1,1,0
30135,SKILL_MALL_PET_SKILL_LIGHTNING_129,SKILL_MALL_PET_SKILL_LIGHTNING_129,SKILL_MALL_PET_SKILL_LIGHTNING,129,0,1000,0,1,1,0
30136,SKILL_MALL_PET_SKILL_LIGHTNING_130,SKILL_MALL_PET_SKILL_LIGHTNING_130,SKILL_MALL_PET_SKILL_LIGHTNING,130,0,1000,0,1,1,0
30137,SKILL_MALL_PET_SKILL_LIGHTNING_131,SKILL_MALL_PET_SKILL_LIGHTNING_131,SKILL_MALL_PET_SKILL_LIGHTNING,131,0,1000,0,1,1,0
30138,SKILL_MALL_PET_SKILL_LIGHTNING_132,SKILL_MALL_PET_SKILL_LIGHTNING_132,SKILL_MALL_PET_SKILL_LIGHTNING,132,0,1000,0,1,1,0
30139,SKILL_MALL_PET_SKILL_LIGHTNING_133,SKILL_MALL_PET_SKILL_LIGHTNING_133,SKILL_MALL_PET_SKILL_LIGHTNING,133,0,1000,0,1,1,0
30140,SKILL_MALL_PET_SKILL_LIGHTNING_134,SKILL_MALL_PET_SKILL_LIGHTNING_134,SKILL_MALL_PET_SKILL_LIGHTNING,134,0,1000,0,1,1,0
30141,SKILL_MALL_PET_SKILL_LIGHTNING_135,SKILL_MALL_PET_SKILL_LIGHTNING_135,SKILL_MALL_PET_SKILL_LIGHTNING,135,0,1000,0,1,1,0
30142,SKILL_MALL_PET_SKILL_LIGHTNING_136,SKILL_MALL_PET_SKILL_LIGHTNING_136,SKILL_MALL_PET_SKILL_LIGHTNING,136,0,1000,0,1,1,0
30143,SKILL_MALL_PET_SKILL_LIGHTNING_137,SKILL_MALL_PET_SKILL_LIGHTNING_137,SKILL_MALL_PET_SKILL_LIGHTNING,137,0,1000,0,1,1,0
30144,SKILL_MALL_PET_SKILL_LIGHTNING_138,SKILL_MALL_PET_SKILL_LIGHTNING_138,SKILL_MALL_PET_SKILL_LIGHTNING,138,0,1000,0,1,1,0
30145,SKILL_MALL_PET_SKILL_LIGHTNING_139,SKILL_MALL_PET_SKILL_LIGHTNING_139,SKILL_MALL_PET_SKILL_LIGHTNING,139,0,1000,0,1,1,0
30146,SKILL_MALL_PET_SKILL_LIGHTNING_140,SKILL_MALL_PET_SKILL_LIGHTNING_140,SKILL_MALL_PET_SKILL_LIGHTNING,140,0,1000,0,1,1,0
30147,SKILL_ETC_GNGWC_DAMAGE_UP_20_01,SKILL_ETC_GNGWC_DAMAGE_UP_20_01,SKILL_ETC_GNGWC_DAMAGE_UP_20,1,0,1000,0,1,1,0
30148,SKILL_ETC_GNGWC_DEFENSE_UP_20_01,SKILL_ETC_GNGWC_DEFENSE_UP_20_01,SKILL_ETC_GNGWC_DEFENSE_UP_20,1,0,1000,0,1,1,0
30149,SKILL_ETC_GNGWC_HP_UP_1000_01,SKILL_ETC_GNGWC_HP_UP_1000_01,SKILL_ETC_GNGWC_HP_UP_1000,1,0,1000,0,1,1,0
30150,SKILL_ETC_GNGWC_MP_UP_1000_01,SKILL_ETC_GNGWC_MP_UP_1000_01,SKILL_ETC_GNGWC_MP_UP_1000,1,0,1000,0,1,1,0
30171,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_12,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_12,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,12,1166,5000,1,2,516,319
30172,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_13,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_13,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,13,1166,5000,1,2,516,372
30173,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_14,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_14,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,14,1166,5000,1,2,516,432
30174,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_15,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_15,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,15,1166,5000,1,2,516,499
30175,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_16,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_16,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,16,1166,5000,1,2,516,573
30176,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_17,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_17,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,17,1166,5000,1,2,516,657
30177,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_18,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_18,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,18,1166,5000,1,2,516,751
30178,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_19,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_19,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,19,1166,5000,1,2,516,856
30179,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_20,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_20,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,20,1166,5000,1,2,516,973
30180,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_21,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_21,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,21,1166,5000,1,2,516,1103
30181,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_22,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_22,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,22,1166,5000,1,2,516,1249
30182,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_23,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_23,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,23,1166,5000,1,2,516,1410
30183,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_24,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_24,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,24,1166,5000,1,2,516,1590
30184,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_25,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_25,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,25,1166,5000,1,2,516,1790
30185,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_26,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_26,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,26,1166,5000,1,2,516,2012
30186,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_27,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A_27,SKILL_EU_WARLOCK_BLOODA_LIFEDRAIN_A,27,1166,5000,1,2,516,2259
30190,Reflect,SKILL_EU_WARLOCK_SOULA_RETURN_A_05,SKILL_EU_WARLOCK_SOULA_RETURN_A,5,1166,120000,0,1,516,973
30191,Reflect,SKILL_EU_WARLOCK_SOULA_RETURN_A_06,SKILL_EU_WARLOCK_SOULA_RETURN_A,6,1166,120000,0,1,516,1327
30192,Reflect,SKILL_EU_WARLOCK_SOULA_RETURN_A_07,SKILL_EU_WARLOCK_SOULA_RETURN_A,7,1166,120000,0,1,516,1790
30193,Reflect,SKILL_EU_WARLOCK_SOULA_RETURN_A_08,SKILL_EU_WARLOCK_SOULA_RETURN_A,8,1166,120000,0,1,516,2392
30195,Booming Chord,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_13,SKILL_EU_BARD_BATTLAA_EXPLOSION_A,13,2000,7000,0,1,517,2423
30196,Booming Chord,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_14,SKILL_EU_BARD_BATTLAA_EXPLOSION_A,14,2000,7000,0,1,517,2768
30197,Booming Chord,SKILL_EU_BARD_BATTLAA_EXPLOSION_A_15,SKILL_EU_BARD_BATTLAA_EXPLOSION_A,15,2000,7000,0,1,517,3154
30198,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_01,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_01,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,1,1500,1500,1,2,517,458
30199,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_02,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_02,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,2,1500,1500,1,2,517,538
30200,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_03,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_03,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,3,1500,1500,1,2,517,628
30201,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_04,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_04,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,4,1500,1500,1,2,517,729
30202,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_05,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_05,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,5,1500,1500,1,2,517,842
30203,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_06,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_06,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,6,1500,1500,1,2,517,970
30204,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_07,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_07,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,7,1500,1500,1,2,517,1112
30205,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_08,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_08,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,8,1500,1500,1,2,517,1272
30206,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_09,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_09,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,9,1500,1500,1,2,517,1450
30207,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_10,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_10,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,10,1500,1500,1,2,517,1649
30208,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_11,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_11,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,11,1500,1500,1,2,517,1871
30209,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_12,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_12,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,12,1500,1500,1,2,517,2119
30210,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_13,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_13,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,13,1500,1500,1,2,517,2394
30211,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_14,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_14,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,14,1500,1500,1,2,517,2701
30212,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_15,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_15,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,15,1500,1500,1,2,517,3041
30213,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_16,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_16,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,16,1500,1500,1,2,517,3420
30214,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_17,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_17,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,17,1500,1500,1,2,517,3840
30215,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_18,SKILL_EU_BARD_BATTLAA_MPSTEAL_A_18,SKILL_EU_BARD_BATTLAA_MPSTEAL_A,18,1500,1500,1,2,517,4307
30219,SKILL_EU_BARD_FORGETA_AGGRO_A_09,SKILL_EU_BARD_FORGETA_AGGRO_A_09,SKILL_EU_BARD_FORGETA_AGGRO_A,9,2000,5000,1,1,517,684
30220,SKILL_EU_BARD_FORGETA_AGGRO_A_10,SKILL_EU_BARD_FORGETA_AGGRO_A_10,SKILL_EU_BARD_FORGETA_AGGRO_A,10,2000,5000,1,1,517,827
30221,SKILL_EU_BARD_FORGETA_AGGRO_A_11,SKILL_EU_BARD_FORGETA_AGGRO_A_11,SKILL_EU_BARD_FORGETA_AGGRO_A,11,2000,5000,1,1,517,995
30222,SKILL_EU_BARD_FORGETA_AGGRO_A_12,SKILL_EU_BARD_FORGETA_AGGRO_A_12,SKILL_EU_BARD_FORGETA_AGGRO_A,12,2000,5000,1,1,517,1193
30223,SKILL_EU_BARD_FORGETA_AGGRO_A_13,SKILL_EU_BARD_FORGETA_AGGRO_A_13,SKILL_EU_BARD_FORGETA_AGGRO_A,13,2000,5000,1,1,517,1424
30224,SKILL_EU_BARD_FORGETA_AGGRO_A_14,SKILL_EU_BARD_FORGETA_AGGRO_A_14,SKILL_EU_BARD_FORGETA_AGGRO_A,14,2000,5000,1,1,517,1694
30227,SKILL_EU_BARD_RECOVERA_MPHEAL_A_01,SKILL_EU_BARD_RECOVERA_MPHEAL_A_01,SKILL_EU_BARD_RECOVERA_MPHEAL_A,1,1500,1500,1,1,517,229
30228,SKILL_EU_BARD_RECOVERA_MPHEAL_A_02,SKILL_EU_BARD_RECOVERA_MPHEAL_A_02,SKILL_EU_BARD_RECOVERA_MPHEAL_A,2,1500,1500,1,1,517,348
30229,SKILL_EU_BARD_RECOVERA_MPHEAL_A_03,SKILL_EU_BARD_RECOVERA_MPHEAL_A_03,SKILL_EU_BARD_RECOVERA_MPHEAL_A,3,1500,1500,1,1,517,494
30230,SKILL_EU_BARD_RECOVERA_MPHEAL_A_04,SKILL_EU_BARD_RECOVERA_MPHEAL_A_04,SKILL_EU_BARD_RECOVERA_MPHEAL_A,4,1500,1500,1,1,517,672
30231,SKILL_EU_BARD_RECOVERA_MPHEAL_A_05,SKILL_EU_BARD_RECOVERA_MPHEAL_A_05,SKILL_EU_BARD_RECOVERA_MPHEAL_A,5,1500,1500,1,1,517,887
30232,SKILL_EU_BARD_RECOVERA_MPHEAL_A_06,SKILL_EU_BARD_RECOVERA_MPHEAL_A_06,SKILL_EU_BARD_RECOVERA_MPHEAL_A,6,1500,1500,1,1,517,1145
30233,SKILL_EU_BARD_RECOVERA_MPHEAL_A_07,SKILL_EU_BARD_RECOVERA_MPHEAL_A_07,SKILL_EU_BARD_RECOVERA_MPHEAL_A,7,1500,1500,1,1,517,1454
30234,SKILL_EU_BARD_RECOVERA_MPHEAL_A_08,SKILL_EU_BARD_RECOVERA_MPHEAL_A_08,SKILL_EU_BARD_RECOVERA_MPHEAL_A,8,1500,1500,1,1,517,1822
30235,SKILL_EU_BARD_RECOVERA_MPHEAL_A_09,SKILL_EU_BARD_RECOVERA_MPHEAL_A_09,SKILL_EU_BARD_RECOVERA_MPHEAL_A,9,1500,1500,1,1,517,2261
30236,SKILL_EU_BARD_RECOVERA_MPHEAL_A_10,SKILL_EU_BARD_RECOVERA_MPHEAL_A_10,SKILL_EU_BARD_RECOVERA_MPHEAL_A,10,1500,1500,1,1,517,2781
30237,SKILL_EU_BARD_RECOVERA_MPHEAL_A_11,SKILL_EU_BARD_RECOVERA_MPHEAL_A_11,SKILL_EU_BARD_RECOVERA_MPHEAL_A,11,1500,1500,1,1,517,3397
30238,SKILL_EU_BARD_RECOVERA_MPHEAL_A_12,SKILL_EU_BARD_RECOVERA_MPHEAL_A_12,SKILL_EU_BARD_RECOVERA_MPHEAL_A,12,1500,1500,1,1,517,4123
30239,SKILL_EU_BARD_RECOVERA_MPHEAL_A_13,SKILL_EU_BARD_RECOVERA_MPHEAL_A_13,SKILL_EU_BARD_RECOVERA_MPHEAL_A,13,1500,1500,1,1,517,4979
30240,SKILL_EU_BARD_RECOVERA_MPHEAL_A_14,SKILL_EU_BARD_RECOVERA_MPHEAL_A_14,SKILL_EU_BARD_RECOVERA_MPHEAL_A,14,1500,1500,1,1,517,5985
30241,SKILL_EU_BARD_RECOVERA_MPHEAL_A_15,SKILL_EU_BARD_RECOVERA_MPHEAL_A_15,SKILL_EU_BARD_RECOVERA_MPHEAL_A,15,1500,1500,1,1,517,7166
30242,SKILL_EU_BARD_RECOVERA_MPHEAL_A_16,SKILL_EU_BARD_RECOVERA_MPHEAL_A_16,SKILL_EU_BARD_RECOVERA_MPHEAL_A,16,1500,1500,1,1,517,8550
30243,SKILL_EU_BARD_RECOVERA_MPHEAL_A_17,SKILL_EU_BARD_RECOVERA_MPHEAL_A_17,SKILL_EU_BARD_RECOVERA_MPHEAL_A,17,1500,1500,1,1,517,10168
30246,SKILL_EU_BARD_RECOVERA_MPHEAL_B_01,SKILL_EU_BARD_RECOVERA_MPHEAL_B_01,SKILL_EU_BARD_RECOVERA_MPHEAL_B,1,1500,10000,0,1,517,15896
30247,SKILL_EU_BARD_RECOVERA_MPHEAL_B_02,SKILL_EU_BARD_RECOVERA_MPHEAL_B_02,SKILL_EU_BARD_RECOVERA_MPHEAL_B,2,1500,10000,0,1,517,19008
30248,SKILL_EU_BARD_RECOVERA_MPHEAL_B_03,SKILL_EU_BARD_RECOVERA_MPHEAL_B_03,SKILL_EU_BARD_RECOVERA_MPHEAL_B,3,1500,10000,0,1,517,22654
30249,SKILL_EU_BARD_RECOVERA_MPHEAL_B_04,SKILL_EU_BARD_RECOVERA_MPHEAL_B_04,SKILL_EU_BARD_RECOVERA_MPHEAL_B,4,1500,10000,0,1,517,26916
