//ShopTab,ITEMType,Slot
STORE_EU_GUILD_TAB1,ITEM_ETC_GUILD_CREST_USER,0
STORE_EU_GUILD_TAB1,ITEM_ETC_UNION_CREST_DELETE,3
STORE_EU_GUILD_TAB1,ITEM_ETC_UNION_CREST_USER,2
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER1_SCROLL,0
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER2_SCROLL,1
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER3_SCROLL,2
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER4_SCROLL,3
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER5_SCROLL,4
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER6_SCROLL,5
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER7_SCROLL,6
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER8_SCROLL,7
STORE_EU_GUILD_TAB2,ITEM_ETC_GUILD_EU_SOLDIER9_SCROLL,8
STORE_EU_GUILD_TAB3,ITEM_ETC_GUILD_RECALL,0
STORE_EU_HONOR_TAB1,ITEM_CH_BLADE_08_A_RARE_HONOR,0
STORE_EU_HONOR_TAB1,ITEM_CH_BLADE_08_B_RARE_HONOR,1
STORE_EU_HONOR_TAB1,ITEM_CH_BLADE_08_C_RARE_HONOR,2
STORE_EU_HONOR_TAB1,ITEM_CH_BOW_08_A_RARE_HONOR,3
STORE_EU_HONOR_TAB1,ITEM_CH_BOW_08_B_RARE_HONOR,4
STORE_EU_HONOR_TAB1,ITEM_CH_BOW_08_C_RARE_HONOR,5
STORE_EU_HONOR_TAB1,ITEM_CH_SPEAR_08_A_RARE_HONOR,6
STORE_EU_HONOR_TAB1,ITEM_CH_SPEAR_08_B_RARE_HONOR,7
STORE_EU_HONOR_TAB1,ITEM_CH_SPEAR_08_C_RARE_HONOR,8
STORE_EU_HONOR_TAB1,ITEM_CH_SWORD_08_A_RARE_HONOR,9
STORE_EU_HONOR_TAB1,ITEM_CH_SWORD_08_B_RARE_HONOR,10
STORE_EU_HONOR_TAB1,ITEM_CH_SWORD_08_C_RARE_HONOR,11
STORE_EU_HONOR_TAB1,ITEM_CH_TBLADE_08_A_RARE_HONOR,12
STORE_EU_HONOR_TAB1,ITEM_CH_TBLADE_08_B_RARE_HONOR,13
STORE_EU_HONOR_TAB1,ITEM_CH_TBLADE_08_C_RARE_HONOR,14
STORE_EU_HONOR_TAB2,ITEM_ETC_ARCHEMY_MAGICSTONE_REPAIR_08,0
STORE_EU_HUNTER_TAB1,ITEM_EU_M_TRADE_HUNTER_01,0
STORE_EU_HUNTER_TAB1,ITEM_EU_M_TRADE_HUNTER_02,1
STORE_EU_HUNTER_TAB2,ITEM_EU_F_TRADE_HUNTER_01,0
STORE_EU_HUNTER_TAB2,ITEM_EU_F_TRADE_HUNTER_02,1
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_ALL_01,10
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_ALL_02,11
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_ALL_03,12
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_ALL_04,13
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_ALL_05,14
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_RANDOM_01,15
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_RANDOM_02,16
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_RANDOM_03,17
STORE_EU_POTION_TAB1,ITEM_ETC_CURE_RANDOM_04,18
STORE_EU_POTION_TAB1,ITEM_ETC_DETECT_01,19
STORE_EU_POTION_TAB1,ITEM_ETC_DETECT_02,20
STORE_EU_POTION_TAB1,ITEM_ETC_DETECT_03,21
STORE_EU_POTION_TAB1,ITEM_ETC_DETECT_04,22
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_01,0
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_02,1
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_03,2
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_04,3
STORE_EU_POTION_TAB1,ITEM_ETC_HP_POTION_05,4
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_01,5
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_02,6
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_03,7
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_04,8
STORE_EU_POTION_TAB1,ITEM_ETC_MP_POTION_05,9
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_01,23
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_02,24
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_03,25
STORE_EU_POTION_TAB1,ITEM_ETC_SECOND_HWAN_SCROLL_04,26
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_01_A,9
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_02_A,10
STORE_EU_SMITH_TAB1,ITEM_EU_AXE_03_A,11
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_01_A,12
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_02_A,13
STORE_EU_SMITH_TAB1,ITEM_EU_CROSSBOW_03_A,14
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_01_A,0
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_02_A,1
STORE_EU_SMITH_TAB1,ITEM_EU_DAGGER_03_A,2
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_01_A,15
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_02_A,16
STORE_EU_SMITH_TAB1,ITEM_EU_DARKSTAFF_03_A,17
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_01_A,21
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_02_A,22
STORE_EU_SMITH_TAB1,ITEM_EU_HARP_03_A,23
STORE_EU_SMITH_TAB1,ITEM_EU_STAFF_01_A,24
STORE_EU_SMITH_TAB1,ITEM_EU_STAFF_02_A,25
STORE_EU_SMITH_TAB1,ITEM_EU_STAFF_03_A,26
STORE_EU_SMITH_TAB1,ITEM_EU_SWORD_01_A,3
STORE_EU_SMITH_TAB1,ITEM_EU_SWORD_02_A,4
STORE_EU_SMITH_TAB1,ITEM_EU_SWORD_03_A,5
STORE_EU_SMITH_TAB1,ITEM_EU_TSTAFF_01_A,18
STORE_EU_SMITH_TAB1,ITEM_EU_TSTAFF_02_A,19
STORE_EU_SMITH_TAB1,ITEM_EU_TSTAFF_03_A,20
STORE_EU_SMITH_TAB1,ITEM_EU_TSWORD_01_A,6
STORE_EU_SMITH_TAB1,ITEM_EU_TSWORD_02_A,7
STORE_EU_SMITH_TAB1,ITEM_EU_TSWORD_03_A,8
STORE_EU_SMITH_TAB2,ITEM_EU_SHIELD_01_A,0
STORE_EU_SMITH_TAB2,ITEM_EU_SHIELD_02_A,1
STORE_EU_SMITH_TAB2,ITEM_EU_SHIELD_03_A,2
STORE_EU_SMITH_TAB3,ITEM_ETC_AMMO_BOLT_01,0
STORE_EU_SPECIAL_TAB1,ITEM_ETC_TRADE_EU_01,0
STORE_EU_SPECIAL_TAB1,ITEM_ETC_TRADE_EU_02,1
STORE_EU_SPECIAL_TAB1,ITEM_ETC_TRADE_EU_03,2
STORE_EU_SPECIAL_TAB1,ITEM_ETC_TRADE_EU_04,3
STORE_EU_STABLE_TAB1,ITEM_COS_C_DHORSE1,3
STORE_EU_STABLE_TAB1,ITEM_COS_C_HORSE1,0
STORE_EU_STABLE_TAB1,ITEM_COS_C_HORSE2,1
STORE_EU_STABLE_TAB1,ITEM_COS_C_HORSE3,2
STORE_EU_STABLE_TAB2,ITEM_COS_T_CAMEL1,3
STORE_EU_STABLE_TAB2,ITEM_COS_T_CAMEL2,4
STORE_EU_STABLE_TAB2,ITEM_COS_T_CAMEL3,5
STORE_EU_STABLE_TAB2,ITEM_COS_T_COW1,7
STORE_EU_STABLE_TAB2,ITEM_COS_T_DHORSE1,6
STORE_EU_STABLE_TAB2,ITEM_COS_T_HORSE1,0
STORE_EU_STABLE_TAB2,ITEM_COS_T_HORSE2,1
STORE_EU_STABLE_TAB2,ITEM_COS_T_HORSE3,2
STORE_EU_STABLE_TAB4,ITEM_COS_P_CURE_ALL_01,4
STORE_EU_STABLE_TAB4,ITEM_COS_P_CURE_ALL_02,5
STORE_EU_STABLE_TAB4,ITEM_COS_P_HGP_POTION_01,3
STORE_EU_STABLE_TAB4,ITEM_COS_P_REVIVAL,2
STORE_EU_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_01,0
STORE_EU_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_02,1
STORE_EU_STABLE_TAB4,ITEM_ETC_COS_HP_POTION_03,6
STORE_EU_TRADER_TAB1,ITEM_EU_M_TRADE_TRADER_01,0
STORE_EU_TRADER_TAB1,ITEM_EU_M_TRADE_TRADER_02,1
STORE_EU_TRADER_TAB2,ITEM_EU_F_TRADE_TRADER_01,0
STORE_EU_TRADER_TAB2,ITEM_EU_F_TRADE_TRADER_02,1
STORE_HT_BATTLEAIDE_TAB1,ITEM_COS_GUARD_IS_CAKRAM_01,3
STORE_HT_BATTLEAIDE_TAB1,ITEM_COS_GUARD_IS_CAKRAM_02,2
STORE_HT_BATTLEAIDE_TAB1,ITEM_COS_GUARD_IS_DAGGER_01,1
STORE_HT_BATTLEAIDE_TAB1,ITEM_COS_GUARD_IS_DAGGER_02,0
STORE_JA_BATTLEAIDE_TAB1,ITEM_COS_GUARD_CH_BOW_01,2
STORE_JA_BATTLEAIDE_TAB1,ITEM_COS_GUARD_CH_BOW_02,3
STORE_JA_BATTLEAIDE_TAB1,ITEM_COS_GUARD_CH_SPEAR_01,0
STORE_JA_BATTLEAIDE_TAB1,ITEM_COS_GUARD_CH_SPEAR_02,1
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_05_A,5
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_06_A,6
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_07_A,7
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_08_A,8
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_EARRING_09_A,9
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_05_A,10
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_06_A,11
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_07_A,12
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_08_A,13
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_NECKLACE_09_A,14
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_05_A,0
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_06_A,1
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_07_A,2
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_08_A,3
STORE_KT_ACCESSORY_EU_TAB1,ITEM_EU_RING_09_A,4
STORE_KT_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_KT_ACCESSORY_EU_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_ETC_02,0
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,7
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,8
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,1
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,2
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,3
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,4
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,5
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,6
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,9
STORE_KT_ACCESSORY_EU_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,10
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_05_A,5
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_06_A,6
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_07_A,7
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_08_A,8
STORE_KT_ACCESSORY_TAB1,ITEM_CH_EARRING_09_A,9
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_05_A,10
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_06_A,11
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_07_A,12
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_08_A,13
STORE_KT_ACCESSORY_TAB1,ITEM_CH_NECKLACE_09_A,14
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_05_A,0
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_06_A,1
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_07_A,2
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_08_A,3
STORE_KT_ACCESSORY_TAB1,ITEM_CH_RING_09_A,4
STORE_KT_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_01,0
STORE_KT_ACCESSORY_TAB2,ITEM_ETC_SCROLL_RETURN_02,1
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_ETC_02,0
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_05,7
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_POTION_SPEED_11,8
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_05,1
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_06,2
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_07,3
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_08,4
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_09,5
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_REINFORCE_PROB_UP_A_10,6
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_RONDO_01,9
STORE_KT_ACCESSORY_TAB3,ITEM_ETC_ARCHEMY_RONDO_02,10
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_AA_A,20
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_BA_A,10
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_CA_A,0
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_FA_A,25
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_LA_A,15
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_05_SA_A,5
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_AA_A,21
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_BA_A,11
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_CA_A,1
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_FA_A,26
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_LA_A,16
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_06_SA_A,6
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_AA_A,22
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_BA_A,12
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_CA_A,2
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_FA_A,27
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_LA_A,17
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_07_SA_A,7
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_AA_A,23
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_BA_A,13
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_CA_A,3
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_FA_A,28
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_LA_A,18
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_08_SA_A,8
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_AA_A,24
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_BA_A,14
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_CA_A,4
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_FA_A,29
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_LA_A,19
STORE_KT_ARMOR_EU_TAB1,ITEM_EU_M_HEAVY_09_SA_A,9
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_AA_A,20
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_BA_A,10
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_CA_A,0
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_FA_A,25
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_LA_A,15
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_05_SA_A,5
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_AA_A,21
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_BA_A,11
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_CA_A,1
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_FA_A,26
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_LA_A,16
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_06_SA_A,6
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_AA_A,22
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_BA_A,12
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_CA_A,2
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_FA_A,27
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_LA_A,17
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_07_SA_A,7
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_AA_A,23
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_BA_A,13
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_CA_A,3
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_FA_A,28
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_LA_A,18
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_08_SA_A,8
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_AA_A,24
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_BA_A,14
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_CA_A,4
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_FA_A,29
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_LA_A,19
STORE_KT_ARMOR_EU_TAB2,ITEM_EU_M_LIGHT_09_SA_A,9
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_AA_A,20
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_BA_A,10
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_CA_A,0
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_FA_A,25
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_LA_A,15
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_05_SA_A,5
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_AA_A,21
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_BA_A,11
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_CA_A,1
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_FA_A,26
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_LA_A,16
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_06_SA_A,6
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_AA_A,22
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_BA_A,12
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_CA_A,2
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_FA_A,27
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_LA_A,17
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_07_SA_A,7
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_AA_A,23
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_BA_A,13
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_CA_A,3
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_FA_A,28
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_LA_A,18
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_08_SA_A,8
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_AA_A,24
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_BA_A,14
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_CA_A,4
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_FA_A,29
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_LA_A,19
STORE_KT_ARMOR_EU_TAB3,ITEM_EU_M_CLOTHES_09_SA_A,9
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_AA_A,20
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_BA_A,10
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_CA_A,0
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_FA_A,25
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_LA_A,15
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_05_SA_A,5
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_AA_A,21
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_BA_A,11
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_CA_A,1
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_FA_A,26
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_LA_A,16
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_06_SA_A,6
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_AA_A,22
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_BA_A,12
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_CA_A,2
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_FA_A,27
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_LA_A,17
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_07_SA_A,7
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_AA_A,23
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_BA_A,13
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_CA_A,3
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_FA_A,28
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_LA_A,18
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_08_SA_A,8
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_AA_A,24
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_BA_A,14
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_CA_A,4
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_FA_A,29
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_LA_A,19
STORE_KT_ARMOR_EU_TAB4,ITEM_EU_W_HEAVY_09_SA_A,9
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_AA_A,20
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_BA_A,10
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_CA_A,0
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_FA_A,25
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_LA_A,15
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_05_SA_A,5
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_AA_A,21
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_BA_A,11
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_CA_A,1
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_FA_A,26
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_LA_A,16
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_06_SA_A,6
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_AA_A,22
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_BA_A,12
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_CA_A,2
STORE_KT_ARMOR_EU_TAB5,ITEM_EU_W_LIGHT_07_FA_A,27
